Path,EmbryoID,Line,Date,RNAi
"/Imaging/par2_nebd/200131_nwg246_2001310930par2_tom4,15,60/40",1580479354,nwg246,200131,2001310930par2
"/Imaging/par2_nebd/200131_nwg246_2001310930par2_tom4,15,60/41",1580479504,nwg246,200131,2001310930par2
"/Imaging/par2_nebd/200131_nwg246_2001310930par2_tom4,15,60/42",1580479596,nwg246,200131,2001310930par2
"/Imaging/par2_nebd/200131_nwg246_2001310930par2_tom4,15,60/43",1580479778,nwg246,200131,2001310930par2
"/Imaging/par2_nebd/200131_nwg246_2001310930par2_tom4,15,60/44",1580479887,nwg246,200131,2001310930par2
"/Imaging/par2_nebd/200131_nwg240_2001310930par2_tom4,15,60/44",1580480520,nwg240,200131,2001310930par2
"/Imaging/par2_nebd/200131_nwg240_2001310930par2_tom4,15,60/45",1580481331,nwg240,200131,2001310930par2
"/Imaging/par2_nebd/200131_nwg240_2001310930par2_tom4,15,60/46",1580481412,nwg240,200131,2001310930par2
"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/46",1580483608,lp637,200131,2001310930par2
"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/47",1580483779,lp637,200131,2001310930par2
"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/48",1580483848,lp637,200131,2001310930par2
"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/48",1580484345,nwg201,200131,2001310930par2
"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/50",1580484742,nwg201,200131,2001310930par2
"/Imaging/par2_nebd/200131_nwg246_2001310930par2_tom4,15,60/50",1580485115,nwg246,200131,2001310930par2
"/Imaging/par2_nebd/200131_nwg246_2001310930par2_tom4,15,60/51",1580485218,nwg246,200131,2001310930par2
"/Imaging/par2_nebd/200131_nwg246_2001310930par2_tom4,15,60/52",1580485305,nwg246,200131,2001310930par2
"/Imaging/par2_nebd/200131_nwg246_2001310930par2_tom4,15,60/53",1580485383,nwg246,200131,2001310930par2
