,EmbryoID,Position,Membrane signal,Cytoplasmic signal
18,1,18,833.04333,16.104496
19,1,19,466.95422,16.104496
20,1,20,997.95685,16.104496
21,1,21,542.9142,16.104496
22,1,22,230.98929,16.104496
23,1,23,-27.579695,16.104496
24,1,24,344.93427,16.104496
25,1,25,357.3591,16.104496
26,1,26,454.42972,16.104496
27,1,27,-27.960756,16.104496
28,1,28,-27.960756,16.104496
29,1,29,-27.960756,16.104496
30,1,30,85.76709,16.104496
31,1,31,835.5844,16.104496
32,1,32,-27.96076,16.104496
33,1,33,-27.960756,16.104496
34,1,34,318.24115,16.104496
35,1,35,-27.96076,16.104496
36,1,36,-27.960756,16.104496
37,1,37,-27.96076,16.104496
38,1,38,-27.96076,16.104496
39,1,39,-27.960756,16.104496
40,1,40,-27.96076,16.104496
41,1,41,118.5703,16.104496
42,1,42,-27.96076,16.104496
43,1,43,-27.960756,16.104496
44,1,44,-3.2257845,16.104496
45,1,45,-27.960756,16.104496
46,1,46,361.39743,16.104496
47,1,47,-27.960756,16.104496
48,1,48,343.31253,16.104496
49,1,49,145.89998,16.104496
50,1,50,389.3131,16.104496
51,1,51,749.978,16.104496
52,1,52,370.77246,16.104496
53,1,53,-27.960756,16.104496
54,1,54,-27.96076,16.104496
55,1,55,-27.96076,16.104496
56,1,56,215.89969,16.104496
57,1,57,-27.96076,16.104496
58,1,58,471.87613,16.104496
59,1,59,-27.96076,16.104496
60,1,60,-27.960756,16.104496
61,1,61,-9.77415,16.104496
62,1,62,-27.960756,16.104496
63,1,63,-27.96076,16.104496
64,1,64,-27.960756,16.104496
65,1,65,-27.96076,16.104496
66,1,66,-27.960756,16.104496
67,1,67,-27.960756,16.104496
68,1,68,-27.96076,16.104496
69,1,69,-27.96076,16.104496
70,1,70,379.9022,16.104496
71,1,71,245.6709,16.104496
72,1,72,-27.909231,16.104496
73,1,73,-27.960756,16.104496
74,1,74,251.82869,16.104496
75,1,75,558.27515,16.104496
76,1,76,833.8151,16.104496
77,1,77,735.33527,16.104496
78,1,78,89.74827,16.104496
79,1,79,-3.1982682,16.104496
80,1,80,452.69983,16.104496
81,1,81,343.79892,16.104496
82,1,82,1174.9989,16.104496
83,1,83,590.5581,16.104496
84,1,84,264.1934,16.104496
85,1,85,-27.960756,16.104496
86,1,86,486.9808,16.104496
87,1,87,-8.736712,16.104496
88,1,88,-27.960756,16.104496
89,1,89,-27.96076,16.104496
90,1,90,611.7002,16.104496
91,1,91,460.61594,16.104496
92,1,92,211.01118,16.104496
93,1,93,578.62213,16.104496
94,1,94,797.2435,16.104496
95,1,95,974.64966,16.104496
96,1,96,313.643,16.104496
97,1,97,1280.4446,16.104496
98,1,98,442.0984,16.104496
99,1,99,285.37842,16.104496
0,2,0,112.25867,0.04818945
1,2,1,181.5166,0.04818945
2,2,2,96.80287,0.04818945
3,2,3,-20.655472,0.04818945
4,2,4,360.2467,0.04818945
5,2,5,-20.655472,0.04818945
6,2,6,-20.65547,0.04818945
7,2,7,-20.655472,0.04818945
8,2,8,-0.20081031,0.04818945
9,2,9,133.34338,0.04818945
10,2,10,44.517117,0.04818945
11,2,11,69.1242,0.04818945
12,2,12,220.58092,0.04818945
13,2,13,127.49035,0.04818945
14,2,14,699.56836,0.04818945
15,2,15,117.645706,0.04818945
16,2,16,230.5467,0.04818945
17,2,17,-20.655472,0.04818945
18,2,18,-6.508148,0.04818945
19,2,19,-20.655472,0.04818945
20,2,20,341.38327,0.04818945
21,2,21,255.50171,0.04818945
22,2,22,68.37021,0.04818945
23,2,23,-0.14933154,0.04818945
24,2,24,302.32846,0.04818945
25,2,25,270.67673,0.04818945
26,2,26,-6.8249493,0.04818945
27,2,27,307.32144,0.04818945
28,2,28,122.65782,0.04818945
29,2,29,91.86483,0.04818945
30,2,30,-20.655472,0.04818945
31,2,31,143.8358,0.04818945
32,2,32,268.28537,0.04818945
33,2,33,-9.747898,0.04818945
34,2,34,155.38516,0.04818945
35,2,35,271.88037,0.04818945
36,2,36,-20.65547,0.04818945
37,2,37,239.2072,0.04818945
38,2,38,-20.65547,0.04818945
39,2,39,-20.65547,0.04818945
40,2,40,201.04828,0.04818945
41,2,41,-20.65547,0.04818945
42,2,42,-20.65547,0.04818945
43,2,43,-0.36261612,0.04818945
44,2,44,78.7932,0.04818945
45,2,45,-20.655472,0.04818945
46,2,46,-0.15382291,0.04818945
47,2,47,-20.655472,0.04818945
48,2,48,-20.655472,0.04818945
49,2,49,-0.22901829,0.04818945
50,2,50,371.9027,0.04818945
51,2,51,202.70721,0.04818945
52,2,52,190.99342,0.04818945
53,2,53,80.90502,0.04818945
54,2,54,-20.655472,0.04818945
55,2,55,237.03336,0.04818945
56,2,56,-20.65547,0.04818945
57,2,57,-20.655472,0.04818945
58,2,58,-1.016423,0.04818945
59,2,59,178.75848,0.04818945
60,2,60,-20.655472,0.04818945
61,2,61,-20.655472,0.04818945
62,2,62,-20.65547,0.04818945
63,2,63,-20.655472,0.04818945
64,2,64,-20.65547,0.04818945
65,2,65,212.32591,0.04818945
66,2,66,-20.655472,0.04818945
67,2,67,-20.65547,0.04818945
68,2,68,-20.655472,0.04818945
69,2,69,205.06168,0.04818945
70,2,70,-20.655472,0.04818945
71,2,71,165.34236,0.04818945
72,2,72,-20.655472,0.04818945
73,2,73,-20.65547,0.04818945
74,2,74,262.06866,0.04818945
75,2,75,74.90222,0.04818945
76,2,76,-20.65547,0.04818945
77,2,77,99.04829,0.04818945
78,2,78,531.23865,0.04818945
79,2,79,479.39026,0.04818945
80,2,80,240.52507,0.04818945
81,2,81,339.71332,0.04818945
82,2,82,305.39117,0.04818945
83,2,83,157.65085,0.04818945
84,2,84,458.2105,0.04818945
85,2,85,321.2284,0.04818945
86,2,86,-20.65547,0.04818945
87,2,87,327.77155,0.04818945
88,2,88,-20.65547,0.04818945
89,2,89,465.0609,0.04818945
90,2,90,-20.655472,0.04818945
91,2,91,91.88248,0.04818945
92,2,92,341.12674,0.04818945
93,2,93,-20.014624,0.04818945
94,2,94,-20.655472,0.04818945
95,2,95,583.03436,0.04818945
96,2,96,58.34244,0.04818945
97,2,97,472.29422,0.04818945
98,2,98,449.65192,0.04818945
99,2,99,164.37746,0.04818945
0,3,0,-17.125349,-5.5169797
1,3,1,-17.12535,-5.5169797
2,3,2,-17.125349,-5.5169797
3,3,3,-17.125349,-5.5169797
4,3,4,-17.125349,-5.5169797
5,3,5,-17.12535,-5.5169797
6,3,6,313.91248,-5.5169797
7,3,7,-17.125349,-5.5169797
8,3,8,-17.125349,-5.5169797
9,3,9,-17.125349,-5.5169797
10,3,10,-17.125349,-5.5169797
11,3,11,-17.125349,-5.5169797
12,3,12,-17.125349,-5.5169797
13,3,13,-17.125349,-5.5169797
14,3,14,-17.12535,-5.5169797
15,3,15,-17.125349,-5.5169797
16,3,16,70.28406,-5.5169797
17,3,17,-17.125349,-5.5169797
18,3,18,-17.12535,-5.5169797
19,3,19,-17.125349,-5.5169797
20,3,20,-17.125349,-5.5169797
21,3,21,-17.125349,-5.5169797
22,3,22,-17.12535,-5.5169797
23,3,23,-17.125349,-5.5169797
24,3,24,-17.125349,-5.5169797
25,3,25,-17.125349,-5.5169797
26,3,26,-17.125349,-5.5169797
27,3,27,-17.125349,-5.5169797
28,3,28,-17.12535,-5.5169797
29,3,29,-17.125349,-5.5169797
30,3,30,-17.12535,-5.5169797
31,3,31,-17.12535,-5.5169797
32,3,32,-17.12535,-5.5169797
33,3,33,-17.12535,-5.5169797
34,3,34,-17.125349,-5.5169797
35,3,35,-17.125349,-5.5169797
36,3,36,-17.125349,-5.5169797
37,3,37,-17.125349,-5.5169797
38,3,38,-17.125349,-5.5169797
39,3,39,-17.125349,-5.5169797
40,3,40,-17.125349,-5.5169797
41,3,41,-17.12535,-5.5169797
42,3,42,-17.12535,-5.5169797
43,3,43,-17.12535,-5.5169797
44,3,44,-17.125349,-5.5169797
45,3,45,-17.125349,-5.5169797
46,3,46,-17.12535,-5.5169797
47,3,47,-17.12535,-5.5169797
48,3,48,-17.125349,-5.5169797
49,3,49,-17.125349,-5.5169797
50,3,50,-17.12535,-5.5169797
51,3,51,-17.125349,-5.5169797
52,3,52,-17.12535,-5.5169797
53,3,53,-17.12535,-5.5169797
54,3,54,-17.12535,-5.5169797
55,3,55,102.17983,-5.5169797
56,3,56,-17.125349,-5.5169797
57,3,57,-17.125349,-5.5169797
58,3,58,-17.125349,-5.5169797
59,3,59,-17.125349,-5.5169797
60,3,60,-17.12535,-5.5169797
61,3,61,-17.12535,-5.5169797
62,3,62,-17.125349,-5.5169797
63,3,63,-17.125349,-5.5169797
64,3,64,-17.125349,-5.5169797
65,3,65,-17.125349,-5.5169797
66,3,66,-17.125349,-5.5169797
67,3,67,-17.12535,-5.5169797
68,3,68,-17.12535,-5.5169797
69,3,69,-17.125349,-5.5169797
70,3,70,-17.125349,-5.5169797
71,3,71,-17.125349,-5.5169797
72,3,72,-17.12535,-5.5169797
73,3,73,-17.125349,-5.5169797
74,3,74,-17.125349,-5.5169797
75,3,75,-17.12535,-5.5169797
76,3,76,-17.12535,-5.5169797
77,3,77,-17.125349,-5.5169797
78,3,78,-17.125349,-5.5169797
79,3,79,-17.125349,-5.5169797
80,3,80,-17.125349,-5.5169797
81,3,81,-17.12535,-5.5169797
82,3,82,-17.125349,-5.5169797
83,3,83,-17.125349,-5.5169797
84,3,84,-17.12535,-5.5169797
85,3,85,-17.12535,-5.5169797
86,3,86,130.2016,-5.5169797
87,3,87,80.97224,-5.5169797
88,3,88,-17.12535,-5.5169797
89,3,89,-17.12535,-5.5169797
90,3,90,-17.125349,-5.5169797
91,3,91,-17.12535,-5.5169797
92,3,92,-17.125349,-5.5169797
93,3,93,-17.12535,-5.5169797
94,3,94,-17.125349,-5.5169797
95,3,95,-17.12535,-5.5169797
96,3,96,-17.125349,-5.5169797
97,3,97,-17.125349,-5.5169797
98,3,98,-17.125349,-5.5169797
99,3,99,-17.125349,-5.5169797
0,4,0,8.731533,96.07135
1,4,1,-30.112131,96.07135
2,4,2,-7.951098,96.07135
3,4,3,389.78296,96.07135
4,4,4,25.569166,96.07135
5,4,5,360.88284,96.07135
6,4,6,133.40742,96.07135
7,4,7,211.27077,96.07135
8,4,8,171.56715,96.07135
9,4,9,40.98984,96.07135
10,4,10,-30.11434,96.07135
11,4,11,-30.114265,96.07135
12,4,12,77.1573,96.07135
13,4,13,391.92526,96.07135
14,4,14,170.72621,96.07135
15,4,15,661.8716,96.07135
16,4,16,469.8199,96.07135
17,4,17,468.49374,96.07135
18,4,18,173.0907,96.07135
19,4,19,-30.09195,96.07135
20,4,20,-0.08243631,96.07135
21,4,21,520.2955,96.07135
22,4,22,816.58514,96.07135
23,4,23,-30.11434,96.07135
24,4,24,106.753044,96.07135
25,4,25,386.79672,96.07135
26,4,26,194.2257,96.07135
27,4,27,399.68466,96.07135
28,4,28,212.14603,96.07135
29,4,29,360.68182,96.07135
30,4,30,585.4349,96.07135
31,4,31,717.78876,96.07135
32,4,32,189.53448,96.07135
33,4,33,228.15588,96.07135
34,4,34,710.59375,96.07135
35,4,35,-30.114342,96.07135
36,4,36,-30.114342,96.07135
37,4,37,-30.109499,96.07135
38,4,38,-30.114342,96.07135
39,4,39,-30.114342,96.07135
40,4,40,-30.114346,96.07135
41,4,41,-30.114342,96.07135
42,4,42,-30.114342,96.07135
43,4,43,133.22246,96.07135
44,4,44,793.47644,96.07135
45,4,45,-30.114342,96.07135
46,4,46,511.98718,96.07135
47,4,47,433.0891,96.07135
48,4,48,189.93079,96.07135
49,4,49,-30.114346,96.07135
50,4,50,-30.092749,96.07135
51,4,51,-7.8941193,96.07135
52,4,52,224.85307,96.07135
53,4,53,-30.114265,96.07135
54,4,54,-30.114342,96.07135
55,4,55,569.0113,96.07135
56,4,56,483.70328,96.07135
57,4,57,565.3586,96.07135
58,4,58,-30.114342,96.07135
59,4,59,435.0842,96.07135
60,4,60,-30.114342,96.07135
61,4,61,-30.114342,96.07135
62,4,62,22.852446,96.07135
63,4,63,47.604687,96.07135
64,4,64,-30.114346,96.07135
65,4,65,413.6117,96.07135
66,4,66,494.9434,96.07135
67,4,67,378.565,96.07135
68,4,68,201.04948,96.07135
69,4,69,462.77863,96.07135
70,4,70,662.98645,96.07135
71,4,71,664.0882,96.07135
72,4,72,185.20177,96.07135
73,4,73,908.3209,96.07135
74,4,74,415.73303,96.07135
75,4,75,301.1136,96.07135
76,4,76,892.76917,96.07135
77,4,77,557.0659,96.07135
78,4,78,175.4083,96.07135
79,4,79,623.36725,96.07135
80,4,80,1030.296,96.07135
81,4,81,923.04767,96.07135
82,4,82,265.14948,96.07135
83,4,83,470.62204,96.07135
84,4,84,-30.114346,96.07135
85,4,85,255.35374,96.07135
86,4,86,164.35112,96.07135
87,4,87,-30.114346,96.07135
88,4,88,598.5208,96.07135
89,4,89,444.5009,96.07135
90,4,90,40.102432,96.07135
91,4,91,-30.114342,96.07135
92,4,92,603.5195,96.07135
93,4,93,663.49554,96.07135
94,4,94,675.13043,96.07135
95,4,95,414.54062,96.07135
96,4,96,127.46415,96.07135
97,4,97,838.11084,96.07135
98,4,98,-30.114346,96.07135
99,4,99,230.9042,96.07135
0,5,0,2203.902,341.83157
1,5,1,1992.5409,341.83157
2,5,2,1662.9883,341.83157
3,5,3,2456.8674,341.83157
4,5,4,2262.3533,341.83157
5,5,5,1880.8779,341.83157
6,5,6,1945.8604,341.83157
7,5,7,2326.6865,341.83157
8,5,8,2054.9668,341.83157
9,5,9,2078.4468,341.83157
10,5,10,1718.1162,341.83157
11,5,11,2100.0774,341.83157
12,5,12,2051.206,341.83157
13,5,13,1980.622,341.83157
14,5,14,2184.0842,341.83157
15,5,15,1960.009,341.83157
16,5,16,2232.351,341.83157
17,5,17,1696.8821,341.83157
18,5,18,2073.0957,341.83157
19,5,19,1953.8325,341.83157
20,5,20,2075.137,341.83157
21,5,21,2047.4601,341.83157
22,5,22,2028.2844,341.83157
23,5,23,1971.8998,341.83157
24,5,24,1979.057,341.83157
25,5,25,2335.8162,341.83157
26,5,26,1296.1578,341.83157
27,5,27,1442.1107,341.83157
28,5,28,1919.7616,341.83157
29,5,29,2010.012,341.83157
30,5,30,1930.676,341.83157
31,5,31,1712.3893,341.83157
32,5,32,1580.7455,341.83157
33,5,33,1838.0747,341.83157
34,5,34,1487.302,341.83157
35,5,35,1191.8608,341.83157
36,5,36,1482.4028,341.83157
37,5,37,1899.8438,341.83157
38,5,38,1072.3608,341.83157
39,5,39,1494.9536,341.83157
40,5,40,1956.0499,341.83157
41,5,41,1689.2573,341.83157
42,5,42,1852.2314,341.83157
43,5,43,1550.0874,341.83157
44,5,44,1960.8086,341.83157
45,5,45,1434.743,341.83157
46,5,46,1332.9475,341.83157
47,5,47,1245.0901,341.83157
48,5,48,1733.7834,341.83157
49,5,49,1751.2284,341.83157
50,5,50,1351.3933,341.83157
51,5,51,1640.6093,341.83157
52,5,52,1515.6106,341.83157
53,5,53,1313.8582,341.83157
54,5,54,1361.0999,341.83157
55,5,55,1279.7456,341.83157
56,5,56,1090.854,341.83157
57,5,57,1325.1228,341.83157
58,5,58,1317.2255,341.83157
59,5,59,1322.245,341.83157
60,5,60,1652.3632,341.83157
61,5,61,1951.8768,341.83157
62,5,62,1431.2582,341.83157
63,5,63,2020.8975,341.83157
64,5,64,1742.7817,341.83157
65,5,65,2004.6108,341.83157
66,5,66,2116.7126,341.83157
67,5,67,1421.0531,341.83157
68,5,68,1886.2094,341.83157
69,5,69,2066.6548,341.83157
70,5,70,1783.8021,341.83157
71,5,71,1925.45,341.83157
72,5,72,1683.1554,341.83157
73,5,73,1705.1731,341.83157
74,5,74,2246.4424,341.83157
75,5,75,1915.3995,341.83157
76,5,76,1860.1787,341.83157
77,5,77,2135.1738,341.83157
78,5,78,1770.9623,341.83157
79,5,79,2060.6802,341.83157
80,5,80,1783.4696,341.83157
81,5,81,1771.0475,341.83157
82,5,82,1808.1143,341.83157
83,5,83,1569.2872,341.83157
84,5,84,1835.4784,341.83157
85,5,85,1995.12,341.83157
86,5,86,2282.2869,341.83157
87,5,87,1465.8073,341.83157
88,5,88,1824.1293,341.83157
89,5,89,1723.1345,341.83157
90,5,90,2068.1426,341.83157
91,5,91,1648.3627,341.83157
92,5,92,2943.1797,341.83157
93,5,93,2362.4253,341.83157
94,5,94,2016.1202,341.83157
95,5,95,2804.875,341.83157
96,5,96,2007.8896,341.83157
97,5,97,2300.9514,341.83157
98,5,98,2234.139,341.83157
99,5,99,2436.9077,341.83157
0,6,0,2718.9617,347.8013
1,6,1,2667.3513,347.8013
2,6,2,2510.4658,347.8013
3,6,3,2804.774,347.8013
4,6,4,2296.603,347.8013
5,6,5,2346.184,347.8013
6,6,6,2391.5903,347.8013
7,6,7,2410.3606,347.8013
8,6,8,2242.8547,347.8013
9,6,9,2047.991,347.8013
10,6,10,2282.4954,347.8013
11,6,11,1966.8145,347.8013
12,6,12,2190.2146,347.8013
13,6,13,2773.7454,347.8013
14,6,14,2156.3113,347.8013
15,6,15,2546.9463,347.8013
16,6,16,1962.9425,347.8013
17,6,17,1770.7246,347.8013
18,6,18,2062.257,347.8013
19,6,19,1840.3522,347.8013
20,6,20,1692.5317,347.8013
21,6,21,1547.3157,347.8013
22,6,22,1555.5992,347.8013
23,6,23,2059.5442,347.8013
24,6,24,2047.9967,347.8013
25,6,25,1733.1615,347.8013
26,6,26,1443.2084,347.8013
27,6,27,2075.133,347.8013
28,6,28,1543.7444,347.8013
29,6,29,1692.4863,347.8013
30,6,30,1604.6693,347.8013
31,6,31,1840.1273,347.8013
32,6,32,1754.5806,347.8013
33,6,33,2110.7112,347.8013
34,6,34,1501.333,347.8013
35,6,35,1643.7379,347.8013
36,6,36,1217.1329,347.8013
37,6,37,2012.0027,347.8013
38,6,38,1902.7008,347.8013
39,6,39,1668.6927,347.8013
40,6,40,1344.061,347.8013
41,6,41,1842.1968,347.8013
42,6,42,2331.1597,347.8013
43,6,43,2980.6138,347.8013
44,6,44,2972.216,347.8013
45,6,45,1524.2212,347.8013
46,6,46,2099.4446,347.8013
47,6,47,1665.3484,347.8013
48,6,48,1765.7244,347.8013
49,6,49,1643.1921,347.8013
50,6,50,1905.052,347.8013
51,6,51,2200.077,347.8013
52,6,52,2546.7844,347.8013
53,6,53,2307.639,347.8013
54,6,54,2335.1223,347.8013
55,6,55,1740.1573,347.8013
56,6,56,1533.9689,347.8013
57,6,57,1733.023,347.8013
58,6,58,1649.8744,347.8013
59,6,59,2022.9718,347.8013
60,6,60,1938.6754,347.8013
61,6,61,1746.4832,347.8013
62,6,62,1968.9803,347.8013
63,6,63,1649.2399,347.8013
64,6,64,1516.9646,347.8013
65,6,65,2145.5535,347.8013
66,6,66,1599.975,347.8013
67,6,67,1544.1924,347.8013
68,6,68,1514.5841,347.8013
69,6,69,1613.7428,347.8013
70,6,70,1844.6501,347.8013
71,6,71,2249.2158,347.8013
72,6,72,2010.8994,347.8013
73,6,73,2139.9502,347.8013
74,6,74,1858.5394,347.8013
75,6,75,2257.1838,347.8013
76,6,76,2078.4758,347.8013
77,6,77,2075.0142,347.8013
78,6,78,1728.5275,347.8013
79,6,79,2006.9188,347.8013
80,6,80,1991.4174,347.8013
81,6,81,1887.2125,347.8013
82,6,82,2273.7344,347.8013
83,6,83,2002.3915,347.8013
84,6,84,2395.9788,347.8013
85,6,85,1940.8027,347.8013
86,6,86,2171.0054,347.8013
87,6,87,1813.2339,347.8013
88,6,88,1806.3363,347.8013
89,6,89,2440.7444,347.8013
90,6,90,1937.9371,347.8013
91,6,91,2211.248,347.8013
92,6,92,2310.121,347.8013
93,6,93,1961.7198,347.8013
94,6,94,2386.0146,347.8013
95,6,95,2055.522,347.8013
96,6,96,2132.21,347.8013
97,6,97,2548.6755,347.8013
98,6,98,2417.3948,347.8013
99,6,99,2614.2166,347.8013
0,7,0,1540.7457,324.39056
1,7,1,1321.0864,324.39056
2,7,2,1351.4795,324.39056
3,7,3,1943.4401,324.39056
4,7,4,1257.6177,324.39056
5,7,5,1740.012,324.39056
6,7,6,1598.6896,324.39056
7,7,7,1138.1125,324.39056
8,7,8,1183.3025,324.39056
9,7,9,1668.4633,324.39056
10,7,10,1114.6677,324.39056
11,7,11,1494.6107,324.39056
12,7,12,1546.9369,324.39056
13,7,13,1566.7539,324.39056
14,7,14,1254.5935,324.39056
15,7,15,1245.216,324.39056
16,7,16,1307.7722,324.39056
17,7,17,1339.7834,324.39056
18,7,18,1573.0817,324.39056
19,7,19,1327.7233,324.39056
20,7,20,1778.9323,324.39056
21,7,21,1516.8799,324.39056
22,7,22,1585.1053,324.39056
23,7,23,1827.5518,324.39056
24,7,24,1669.3146,324.39056
25,7,25,1674.6903,324.39056
26,7,26,2154.651,324.39056
27,7,27,1476.2213,324.39056
28,7,28,1487.3126,324.39056
29,7,29,1954.7201,324.39056
30,7,30,1884.5872,324.39056
31,7,31,2005.1088,324.39056
32,7,32,1912.6874,324.39056
33,7,33,1641.2913,324.39056
34,7,34,1876.9185,324.39056
35,7,35,2252.6287,324.39056
36,7,36,1870.7919,324.39056
37,7,37,2039.1887,324.39056
38,7,38,1931.2639,324.39056
39,7,39,1810.5973,324.39056
40,7,40,1646.9703,324.39056
41,7,41,1720.5859,324.39056
42,7,42,1298.6218,324.39056
43,7,43,1721.6962,324.39056
44,7,44,1981.1222,324.39056
45,7,45,2038.14,324.39056
46,7,46,2138.292,324.39056
47,7,47,1985.2295,324.39056
48,7,48,2249.312,324.39056
49,7,49,2339.9446,324.39056
50,7,50,1819.5714,324.39056
51,7,51,2286.973,324.39056
52,7,52,2619.4922,324.39056
53,7,53,2009.1558,324.39056
54,7,54,2092.488,324.39056
55,7,55,2009.331,324.39056
56,7,56,2162.9192,324.39056
57,7,57,1956.8301,324.39056
58,7,58,1922.4407,324.39056
59,7,59,1930.7386,324.39056
60,7,60,2041.0122,324.39056
61,7,61,1931.8229,324.39056
62,7,62,2047.0399,324.39056
63,7,63,2178.348,324.39056
64,7,64,2320.2385,324.39056
65,7,65,1749.9259,324.39056
66,7,66,2141.3594,324.39056
67,7,67,2131.4019,324.39056
68,7,68,2241.2717,324.39056
69,7,69,1777.728,324.39056
70,7,70,2376.0806,324.39056
71,7,71,2438.1123,324.39056
72,7,72,2055.3916,324.39056
73,7,73,1668.8706,324.39056
74,7,74,1732.1041,324.39056
75,7,75,1330.0583,324.39056
76,7,76,2031.9608,324.39056
77,7,77,2026.2389,324.39056
78,7,78,1954.3357,324.39056
79,7,79,2026.3624,324.39056
80,7,80,1810.9639,324.39056
81,7,81,1857.427,324.39056
82,7,82,1676.3696,324.39056
83,7,83,1701.7137,324.39056
84,7,84,2026.2819,324.39056
85,7,85,1466.4333,324.39056
86,7,86,1300.6439,324.39056
87,7,87,2085.4033,324.39056
88,7,88,1946.1562,324.39056
89,7,89,1736.1685,324.39056
90,7,90,1653.2345,324.39056
91,7,91,1821.1885,324.39056
92,7,92,1876.3862,324.39056
93,7,93,2292.2893,324.39056
94,7,94,1403.5781,324.39056
95,7,95,2021.1608,324.39056
96,7,96,2065.6028,324.39056
97,7,97,1790.8141,324.39056
98,7,98,1700.0986,324.39056
99,7,99,1553.0377,324.39056
0,8,0,2527.355,328.32324
1,8,1,2391.9424,328.32324
2,8,2,1769.8395,328.32324
3,8,3,1985.503,328.32324
4,8,4,1952.6805,328.32324
