EmbryoID,Path,Line,Condition,Cyt,Mem_tot,Mem_ant,Mem_post,ASI,Dosage,Total
0,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_n2_wt_tom4,15,60,eb,20beads/10",n2,wt,-6.367506499999999,1.4175552499999953,-1.2817152745098053,3.2861183529411746,2.278899726608748,-108.0694341163369,-6.120851886500001
1,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_n2_wt_tom4,15,60,eb,20beads/11",n2,wt,16.104496,282.048440043,113.22247291176471,457.76729678039214,0.6034168073700955,57.14176285685148,65.18092456748201
2,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_n2_wt_tom4,15,60,eb,20beads/12",n2,wt,0.048189449999999995,128.3262736153,75.28522855647059,183.11097363039218,0.4172884282406981,15.071785970722622,22.3769610590622
3,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_n2_wt_tom4,15,60,eb,20beads/13",n2,wt,-5.516979699999999,-9.29357979,-14.786032156862744,-4.108255647058823,-0.5651325215649416,-154.40768332575425,-7.1340625834599996
4,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_n2_wt_tom4,15,60,eb,20beads/14",n2,wt,96.07134999999998,278.77399195390007,254.19209766078433,305.9120104841177,0.09233982052842418,186.10853678093534,144.5780245999786
5,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_nwg313_par2_tom4,15,60,eb,beads/01",nwg313,par2,341.83157,1838.977673,1652.3980274509804,2036.7977176470588,0.10419606785756583,829.9940373482715,661.813685102
6,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_nwg313_par2_tom4,15,60,eb,beads/02",nwg313,par2,347.80129999999997,2015.6488070000005,1872.2568627450983,2158.237764705882,0.07095429429753332,865.8746523274384,698.524192418
7,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_nwg313_par2_tom4,15,60,eb,beads/03",nwg313,par2,324.39055999999994,1807.7900159999997,1962.0250862745095,1641.5778588235294,-0.08892412186722255,806.5840347376904,638.9460227839999
8,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_nwg313_par2_tom4,15,60,eb,beads/04",nwg313,par2,328.32324000000006,1820.9762170000001,1716.4034352941176,1909.5155078431374,0.05325879468831517,820.15959322623,645.173101758
9,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_nwg313_par2_tom4,15,60,eb,beads/05",nwg313,par2,377.3226,2283.272304,2014.961362745098,2534.4942372549017,0.11419671279126313,965.0193464078951,774.611980896
10,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_nwg313_par2_tom4,15,60,eb,beads/06",nwg313,par2,317.62354000000005,2547.231756,2253.432468627451,2840.2830607843134,0.11521071186019564,928.2836511504611,760.841865544
11,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_nwg313_par2_tom4,15,60,eb,beads/07",nwg313,par2,309.04736,2254.172857,2027.0305882352943,2469.2251627450983,0.09834729139092788,850.0872483840284,701.273437118
12,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_nwg313_par6_tom4,15,60,eb,beads/05",nwg313,par6,241.12354000000002,1589.4459241000004,1375.791455882353,1804.6115443137255,0.13483199720442188,646.3494068298359,517.6871307934001
13,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_nwg313_par6_tom4,15,60,eb,beads/06",nwg313,par6,356.79352000000006,1934.3213259,1687.4893370588238,2166.3257450980395,0.12424996992103356,879.7079310054069,693.3654307066
14,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_nwg313_par6_tom4,15,60,eb,beads/07",nwg313,par6,264.88613999999995,1818.0791859999997,1536.1720960784314,2091.3692960784315,0.1530505485617329,710.3373015649305,581.231918364
15,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_nwg313_par6_tom4,15,60,eb,beads/08",nwg313,par6,261.34085000000005,1799.4527119999996,1407.0465000000002,2171.6022705882356,0.2136437017434831,705.7024699166672,574.445621888
16,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_nwg313_par6_tom4,15,60,eb,beads/09",nwg313,par6,258.91852,1335.9018489999999,1181.198922745098,1494.7768517647057,0.11718264866469143,629.3130439797886,491.365441726
17,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_nwg313_wt_tom4,15,60,eb,20beads/00",nwg313,wt,232.8586399999999,1353.4001620000001,923.838349019608,1791.9451098039215,0.31965242220024975,584.348488199339,468.3502681879999
18,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_nwg313_wt_tom4,15,60,eb,20beads/01",nwg313,wt,223.2945599999999,1480.4645355,1044.867506862745,1923.556717647059,0.29601200648112147,601.5014462949886,480.89538917699986
19,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_nwg313_wt_tom4,15,60,eb,20beads/02 bright polar body",nwg313,wt,260.86434999999994,1747.6385572,1134.5418258823527,2357.310745098039,0.35017770491735717,704.2064125826142,564.9534589527999
20,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_nwg313_wt_tom4,15,60,eb,20beads/03",nwg313,wt,293.21368,1351.2403880000002,800.2253725490198,1897.7840058823529,0.40680312014758657,674.9644306690132,528.329507512
21,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/201111_nwg313_wt_tom4,15,60,eb,20beads/04",nwg313,wt,263.4958500000001,1256.7282188,820.8708329411764,1692.1451196078433,0.3467046382188342,607.6208772288699,482.1665600712
