,Unnamed: 0,EmbryoID,Position,Membrane signal,Cytoplasmic signal
329,29,3,29,-17.125349,-5.5169797
330,30,3,30,-17.12535,-5.5169797
331,31,3,31,-17.12535,-5.5169797
332,32,3,32,-17.12535,-5.5169797
333,33,3,33,-17.12535,-5.5169797
334,34,3,34,-17.125349,-5.5169797
335,35,3,35,-17.125349,-5.5169797
336,36,3,36,-17.125349,-5.5169797
337,37,3,37,-17.125349,-5.5169797
338,38,3,38,-17.125349,-5.5169797
339,39,3,39,-17.125349,-5.5169797
340,40,3,40,-17.125349,-5.5169797
341,41,3,41,-17.12535,-5.5169797
342,42,3,42,-17.12535,-5.5169797
343,43,3,43,-17.12535,-5.5169797
344,44,3,44,-17.125349,-5.5169797
345,45,3,45,-17.125349,-5.5169797
346,46,3,46,-17.12535,-5.5169797
347,47,3,47,-17.12535,-5.5169797
348,48,3,48,-17.125349,-5.5169797
349,49,3,49,-17.125349,-5.5169797
350,50,3,50,-17.12535,-5.5169797
351,51,3,51,-17.125349,-5.5169797
352,52,3,52,-17.12535,-5.5169797
353,53,3,53,-17.12535,-5.5169797
354,54,3,54,-17.12535,-5.5169797
355,55,3,55,102.17983,-5.5169797
356,56,3,56,-17.125349,-5.5169797
357,57,3,57,-17.125349,-5.5169797
358,58,3,58,-17.125349,-5.5169797
359,59,3,59,-17.125349,-5.5169797
360,60,3,60,-17.12535,-5.5169797
361,61,3,61,-17.12535,-5.5169797
362,62,3,62,-17.125349,-5.5169797
363,63,3,63,-17.125349,-5.5169797
364,64,3,64,-17.125349,-5.5169797
365,65,3,65,-17.125349,-5.5169797
366,66,3,66,-17.125349,-5.5169797
367,67,3,67,-17.12535,-5.5169797
368,68,3,68,-17.12535,-5.5169797
369,69,3,69,-17.125349,-5.5169797
370,70,3,70,-17.125349,-5.5169797
371,71,3,71,-17.125349,-5.5169797
372,72,3,72,-17.12535,-5.5169797
373,73,3,73,-17.125349,-5.5169797
374,74,3,74,-17.125349,-5.5169797
375,75,3,75,-17.12535,-5.5169797
376,76,3,76,-17.12535,-5.5169797
377,77,3,77,-17.125349,-5.5169797
378,78,3,78,-17.125349,-5.5169797
379,79,3,79,-17.125349,-5.5169797
380,80,3,80,-17.125349,-5.5169797
381,81,3,81,-17.12535,-5.5169797
382,82,3,82,-17.125349,-5.5169797
383,83,3,83,-17.125349,-5.5169797
384,84,3,84,-17.12535,-5.5169797
385,85,3,85,-17.12535,-5.5169797
386,86,3,86,130.2016,-5.5169797
387,87,3,87,80.97224,-5.5169797
388,88,3,88,-17.12535,-5.5169797
389,89,3,89,-17.12535,-5.5169797
390,90,3,90,-17.125349,-5.5169797
391,91,3,91,-17.12535,-5.5169797
392,92,3,92,-17.125349,-5.5169797
393,93,3,93,-17.12535,-5.5169797
394,94,3,94,-17.125349,-5.5169797
395,95,3,95,-17.12535,-5.5169797
396,96,3,96,-17.125349,-5.5169797
397,97,3,97,-17.125349,-5.5169797
398,98,3,98,-17.125349,-5.5169797
399,99,3,99,-17.125349,-5.5169797
400,0,4,0,8.731533,96.07135
401,1,4,1,-30.112131,96.07135
402,2,4,2,-7.951098,96.07135
403,3,4,3,389.78296,96.07135
404,4,4,4,25.569166,96.07135
405,5,4,5,360.88284,96.07135
406,6,4,6,133.40742,96.07135
407,7,4,7,211.27077,96.07135
408,8,4,8,171.56715,96.07135
409,9,4,9,40.98984,96.07135
410,10,4,10,-30.11434,96.07135
411,11,4,11,-30.114265,96.07135
412,12,4,12,77.1573,96.07135
413,13,4,13,391.92526,96.07135
414,14,4,14,170.72621,96.07135
415,15,4,15,661.8716,96.07135
416,16,4,16,469.8199,96.07135
417,17,4,17,468.49374,96.07135
418,18,4,18,173.0907,96.07135
419,19,4,19,-30.09195,96.07135
420,20,4,20,-0.08243631,96.07135
421,21,4,21,520.2955,96.07135
422,22,4,22,816.58514,96.07135
423,23,4,23,-30.11434,96.07135
424,24,4,24,106.753044,96.07135
425,25,4,25,386.79672,96.07135
426,26,4,26,194.2257,96.07135
427,27,4,27,399.68466,96.07135
428,28,4,28,212.14603,96.07135
429,29,4,29,360.68182,96.07135
430,30,4,30,585.4349,96.07135
431,31,4,31,717.78876,96.07135
432,32,4,32,189.53448,96.07135
433,33,4,33,228.15588,96.07135
434,34,4,34,710.59375,96.07135
435,35,4,35,-30.114342,96.07135
436,36,4,36,-30.114342,96.07135
437,37,4,37,-30.109499,96.07135
438,38,4,38,-30.114342,96.07135
439,39,4,39,-30.114342,96.07135
440,40,4,40,-30.114346,96.07135
441,41,4,41,-30.114342,96.07135
442,42,4,42,-30.114342,96.07135
443,43,4,43,133.22246,96.07135
444,44,4,44,793.47644,96.07135
445,45,4,45,-30.114342,96.07135
446,46,4,46,511.98718,96.07135
447,47,4,47,433.0891,96.07135
448,48,4,48,189.93079,96.07135
449,49,4,49,-30.114346,96.07135
450,50,4,50,-30.092749,96.07135
451,51,4,51,-7.8941193,96.07135
452,52,4,52,224.85307,96.07135
453,53,4,53,-30.114265,96.07135
454,54,4,54,-30.114342,96.07135
455,55,4,55,569.0113,96.07135
456,56,4,56,483.70328,96.07135
457,57,4,57,565.3586,96.07135
458,58,4,58,-30.114342,96.07135
459,59,4,59,435.0842,96.07135
460,60,4,60,-30.114342,96.07135
461,61,4,61,-30.114342,96.07135
462,62,4,62,22.852446,96.07135
463,63,4,63,47.604687,96.07135
464,64,4,64,-30.114346,96.07135
465,65,4,65,413.6117,96.07135
466,66,4,66,494.9434,96.07135
467,67,4,67,378.565,96.07135
468,68,4,68,201.04948,96.07135
469,69,4,69,462.77863,96.07135
470,70,4,70,662.98645,96.07135
471,71,4,71,664.0882,96.07135
472,72,4,72,185.20177,96.07135
473,73,4,73,908.3209,96.07135
474,74,4,74,415.73303,96.07135
475,75,4,75,301.1136,96.07135
476,76,4,76,892.76917,96.07135
477,77,4,77,557.0659,96.07135
478,78,4,78,175.4083,96.07135
479,79,4,79,623.36725,96.07135
480,80,4,80,1030.296,96.07135
481,81,4,81,923.04767,96.07135
482,82,4,82,265.14948,96.07135
483,83,4,83,470.62204,96.07135
484,84,4,84,-30.114346,96.07135
485,85,4,85,255.35374,96.07135
486,86,4,86,164.35112,96.07135
487,87,4,87,-30.114346,96.07135
488,88,4,88,598.5208,96.07135
489,89,4,89,444.5009,96.07135
490,90,4,90,40.102432,96.07135
491,91,4,91,-30.114342,96.07135
492,92,4,92,603.5195,96.07135
493,93,4,93,663.49554,96.07135
494,94,4,94,675.13043,96.07135
495,95,4,95,414.54062,96.07135
496,96,4,96,127.46415,96.07135
497,97,4,97,838.11084,96.07135
498,98,4,98,-30.114346,96.07135
499,99,4,99,230.9042,96.07135
500,0,5,0,2203.902,341.83157
501,1,5,1,1992.5409,341.83157
502,2,5,2,1662.9883,341.83157
503,3,5,3,2456.8674,341.83157
504,4,5,4,2262.3533,341.83157
505,5,5,5,1880.8779,341.83157
506,6,5,6,1945.8604,341.83157
507,7,5,7,2326.6865,341.83157
508,8,5,8,2054.9668,341.83157
509,9,5,9,2078.4468,341.83157
510,10,5,10,1718.1162,341.83157
511,11,5,11,2100.0774,341.83157
512,12,5,12,2051.206,341.83157
513,13,5,13,1980.622,341.83157
514,14,5,14,2184.0842,341.83157
515,15,5,15,1960.009,341.83157
516,16,5,16,2232.351,341.83157
517,17,5,17,1696.8821,341.83157
518,18,5,18,2073.0957,341.83157
519,19,5,19,1953.8325,341.83157
520,20,5,20,2075.137,341.83157
521,21,5,21,2047.4601,341.83157
522,22,5,22,2028.2844,341.83157
523,23,5,23,1971.8998,341.83157
524,24,5,24,1979.057,341.83157
525,25,5,25,2335.8162,341.83157
526,26,5,26,1296.1578,341.83157
527,27,5,27,1442.1107,341.83157
528,28,5,28,1919.7616,341.83157
529,29,5,29,2010.012,341.83157
530,30,5,30,1930.676,341.83157
531,31,5,31,1712.3893,341.83157
532,32,5,32,1580.7455,341.83157
533,33,5,33,1838.0747,341.83157
534,34,5,34,1487.302,341.83157
535,35,5,35,1191.8608,341.83157
536,36,5,36,1482.4028,341.83157
537,37,5,37,1899.8438,341.83157
538,38,5,38,1072.3608,341.83157
539,39,5,39,1494.9536,341.83157
540,40,5,40,1956.0499,341.83157
541,41,5,41,1689.2573,341.83157
542,42,5,42,1852.2314,341.83157
543,43,5,43,1550.0874,341.83157
544,44,5,44,1960.8086,341.83157
545,45,5,45,1434.743,341.83157
546,46,5,46,1332.9475,341.83157
547,47,5,47,1245.0901,341.83157
548,48,5,48,1733.7834,341.83157
549,49,5,49,1751.2284,341.83157
550,50,5,50,1351.3933,341.83157
551,51,5,51,1640.6093,341.83157
552,52,5,52,1515.6106,341.83157
553,53,5,53,1313.8582,341.83157
554,54,5,54,1361.0999,341.83157
555,55,5,55,1279.7456,341.83157
556,56,5,56,1090.854,341.83157
557,57,5,57,1325.1228,341.83157
558,58,5,58,1317.2255,341.83157
559,59,5,59,1322.245,341.83157
560,60,5,60,1652.3632,341.83157
561,61,5,61,1951.8768,341.83157
562,62,5,62,1431.2582,341.83157
563,63,5,63,2020.8975,341.83157
564,64,5,64,1742.7817,341.83157
565,65,5,65,2004.6108,341.83157
566,66,5,66,2116.7126,341.83157
567,67,5,67,1421.0531,341.83157
568,68,5,68,1886.2094,341.83157
569,69,5,69,2066.6548,341.83157
570,70,5,70,1783.8021,341.83157
571,71,5,71,1925.45,341.83157
572,72,5,72,1683.1554,341.83157
573,73,5,73,1705.1731,341.83157
574,74,5,74,2246.4424,341.83157
575,75,5,75,1915.3995,341.83157
576,76,5,76,1860.1787,341.83157
577,77,5,77,2135.1738,341.83157
578,78,5,78,1770.9623,341.83157
579,79,5,79,2060.6802,341.83157
580,80,5,80,1783.4696,341.83157
581,81,5,81,1771.0475,341.83157
582,82,5,82,1808.1143,341.83157
583,83,5,83,1569.2872,341.83157
584,84,5,84,1835.4784,341.83157
585,85,5,85,1995.12,341.83157
586,86,5,86,2282.2869,341.83157
587,87,5,87,1465.8073,341.83157
588,88,5,88,1824.1293,341.83157
589,89,5,89,1723.1345,341.83157
590,90,5,90,2068.1426,341.83157
591,91,5,91,1648.3627,341.83157
592,92,5,92,2943.1797,341.83157
593,93,5,93,2362.4253,341.83157
594,94,5,94,2016.1202,341.83157
595,95,5,95,2804.875,341.83157
596,96,5,96,2007.8896,341.83157
597,97,5,97,2300.9514,341.83157
598,98,5,98,2234.139,341.83157
599,99,5,99,2436.9077,341.83157
600,0,6,0,2718.9617,347.8013
601,1,6,1,2667.3513,347.8013
602,2,6,2,2510.4658,347.8013
603,3,6,3,2804.774,347.8013
604,4,6,4,2296.603,347.8013
605,5,6,5,2346.184,347.8013
606,6,6,6,2391.5903,347.8013
607,7,6,7,2410.3606,347.8013
608,8,6,8,2242.8547,347.8013
609,9,6,9,2047.991,347.8013
610,10,6,10,2282.4954,347.8013
611,11,6,11,1966.8145,347.8013
612,12,6,12,2190.2146,347.8013
613,13,6,13,2773.7454,347.8013
614,14,6,14,2156.3113,347.8013
615,15,6,15,2546.9463,347.8013
616,16,6,16,1962.9425,347.8013
617,17,6,17,1770.7246,347.8013
618,18,6,18,2062.257,347.8013
619,19,6,19,1840.3522,347.8013
620,20,6,20,1692.5317,347.8013
621,21,6,21,1547.3157,347.8013
622,22,6,22,1555.5992,347.8013
623,23,6,23,2059.5442,347.8013
624,24,6,24,2047.9967,347.8013
625,25,6,25,1733.1615,347.8013
626,26,6,26,1443.2084,347.8013
627,27,6,27,2075.133,347.8013
628,28,6,28,1543.7444,347.8013
629,29,6,29,1692.4863,347.8013
630,30,6,30,1604.6693,347.8013
631,31,6,31,1840.1273,347.8013
632,32,6,32,1754.5806,347.8013
633,33,6,33,2110.7112,347.8013
634,34,6,34,1501.333,347.8013
635,35,6,35,1643.7379,347.8013
636,36,6,36,1217.1329,347.8013
637,37,6,37,2012.0027,347.8013
638,38,6,38,1902.7008,347.8013
639,39,6,39,1668.6927,347.8013
640,40,6,40,1344.061,347.8013
641,41,6,41,1842.1968,347.8013
642,42,6,42,2331.1597,347.8013
643,43,6,43,2980.6138,347.8013
644,44,6,44,2972.216,347.8013
645,45,6,45,1524.2212,347.8013
646,46,6,46,2099.4446,347.8013
647,47,6,47,1665.3484,347.8013
648,48,6,48,1765.7244,347.8013
649,49,6,49,1643.1921,347.8013
650,50,6,50,1905.052,347.8013
651,51,6,51,2200.077,347.8013
652,52,6,52,2546.7844,347.8013
653,53,6,53,2307.639,347.8013
654,54,6,54,2335.1223,347.8013
655,55,6,55,1740.1573,347.8013
656,56,6,56,1533.9689,347.8013
657,57,6,57,1733.023,347.8013
658,58,6,58,1649.8744,347.8013
659,59,6,59,2022.9718,347.8013
660,60,6,60,1938.6754,347.8013
661,61,6,61,1746.4832,347.8013
662,62,6,62,1968.9803,347.8013
663,63,6,63,1649.2399,347.8013
664,64,6,64,1516.9646,347.8013
665,65,6,65,2145.5535,347.8013
666,66,6,66,1599.975,347.8013
667,67,6,67,1544.1924,347.8013
668,68,6,68,1514.5841,347.8013
669,69,6,69,1613.7428,347.8013
670,70,6,70,1844.6501,347.8013
671,71,6,71,2249.2158,347.8013
672,72,6,72,2010.8994,347.8013
673,73,6,73,2139.9502,347.8013
674,74,6,74,1858.5394,347.8013
675,75,6,75,2257.1838,347.8013
676,76,6,76,2078.4758,347.8013
677,77,6,77,2075.0142,347.8013
678,78,6,78,1728.5275,347.8013
679,79,6,79,2006.9188,347.8013
680,80,6,80,1991.4174,347.8013
681,81,6,81,1887.2125,347.8013
682,82,6,82,2273.7344,347.8013
683,83,6,83,2002.3915,347.8013
684,84,6,84,2395.9788,347.8013
685,85,6,85,1940.8027,347.8013
686,86,6,86,2171.0054,347.8013
687,87,6,87,1813.2339,347.8013
688,88,6,88,1806.3363,347.8013
689,89,6,89,2440.7444,347.8013
690,90,6,90,1937.9371,347.8013
691,91,6,91,2211.248,347.8013
692,92,6,92,2310.121,347.8013
693,93,6,93,1961.7198,347.8013
694,94,6,94,2386.0146,347.8013
695,95,6,95,2055.522,347.8013
696,96,6,96,2132.21,347.8013
697,97,6,97,2548.6755,347.8013
698,98,6,98,2417.3948,347.8013
699,99,6,99,2614.2166,347.8013
700,0,7,0,1540.7457,324.39056
701,1,7,1,1321.0864,324.39056
702,2,7,2,1351.4795,324.39056
703,3,7,3,1943.4401,324.39056
704,4,7,4,1257.6177,324.39056
705,5,7,5,1740.012,324.39056
706,6,7,6,1598.6896,324.39056
707,7,7,7,1138.1125,324.39056
708,8,7,8,1183.3025,324.39056
709,9,7,9,1668.4633,324.39056
