EmbryoID,Path,Line,Condition,Cyt,Mem_tot,Mem_ant,Mem_post,ASI,Dosage,Total
25,"/Imaging/ring_ph/210722_n2_tom4,15,60/01",n2,"tom4,15,60",-1.8262167000000002,175.9868935839,207.7252834372549,139.4748124919608,-0.19657388274226875,22.78361030325481,28.7955027835986
26,"/Imaging/ring_ph/210722_n2_tom4,15,60/02",n2,"tom4,15,60",-5.983225299999998,26.0333848,6.14024470588235,46.75388027450979,0.7678288578113905,-30.140101210071556,-1.4534163447999981
27,"/Imaging/ring_ph/210816_nwg373_wt_tom4,15,60/00",nwg373,wt,316.60631999999987,1042.9567690200001,698.3633861176471,1377.0186858823529,0.32700258372700536,671.0833269887911,498.0807978094799
28,"/Imaging/ring_ph/210816_nwg373_wt_tom4,15,60/01",nwg373,wt,270.54165999999987,1472.7279532999999,1270.6052860784314,1673.968347254902,0.1369852180330275,685.4561736323737,526.7963238741997
29,"/Imaging/ring_ph/210816_nwg373_wt_tom4,15,60/02",nwg373,wt,345.47928,1196.3701492,865.6029211764705,1516.186744901961,0.2731491504019595,762.6308167541712,553.6476859608
30,"/Imaging/ring_ph/211117_od58_11161000xfp_tom4,15,60/00",od58,11161000xfp,496.6193199999998,2200.8782300000003,2229.681158823529,2186.632070588235,-0.00974774342286138,1138.278840382105,879.5721320199998
31,"/Imaging/ring_ph/211117_od58_11161000xfp_tom4,15,60/01",od58,11161000xfp,437.9445199999999,2592.998295,2563.061660784314,2631.9644137254895,0.013263215997944174,1112.8775692829063,889.1262233299999
32,"/Imaging/ring_ph/211117_od58_11161000xfp_tom4,15,60/02",od58,11161000xfp,455.82147000000003,2596.5774089999995,2641.391247058824,2562.194154901961,-0.015219716030224106,1141.97604368086,907.6259391659999
33,"/Imaging/ring_ph/211117_od58_11161000xfp_tom4,15,60/03",od58,11161000xfp,345.24356000000006,1936.7656720000002,1946.7578450980393,1931.486188235294,-0.003937776151135926,861.0942355036597,682.240786928
34,"/Imaging/ring_ph/211117_od58_11161000xfp_tom4,15,60/04",od58,11161000xfp,371.0835599999999,2151.406002,2334.818037254902,1951.4758588235295,-0.08943441297436358,927.0857852751956,745.428204348
35,"/Imaging/ring_ph/211117_od58_11161900xfp_tom4,15,60/01",od58,11161900xfp,471.79140000000007,3164.0438659999995,3142.6630196078436,3194.433235294118,0.008169390775187958,1263.123680388813,1022.335032684
36,"/Imaging/ring_ph/211117_od58_11161900xfp_tom4,15,60/02",od58,11161900xfp,470.04193,2863.790099200001,2802.963982745098,2929.516829411764,0.022076453600731752,1220.9754137424304,968.3414072608001
