,Unnamed: 0,EmbryoID,Position,Membrane signal,Cytoplasmic signal
53,53,0,53,97.04295,-6.3675065
54,54,0,54,46.887585,-6.3675065
55,55,0,55,-19.77668,-6.3675065
56,56,0,56,-19.77668,-6.3675065
57,57,0,57,-19.77668,-6.3675065
58,58,0,58,54.338383,-6.3675065
59,59,0,59,-19.77668,-6.3675065
60,60,0,60,-19.77668,-6.3675065
61,61,0,61,-19.77668,-6.3675065
62,62,0,62,-19.77668,-6.3675065
63,63,0,63,-19.77668,-6.3675065
64,64,0,64,-19.77668,-6.3675065
65,65,0,65,-19.77668,-6.3675065
66,66,0,66,-19.77668,-6.3675065
67,67,0,67,-19.77668,-6.3675065
68,68,0,68,-19.77668,-6.3675065
69,69,0,69,50.091904,-6.3675065
70,70,0,70,-19.77668,-6.3675065
71,71,0,71,-19.77668,-6.3675065
72,72,0,72,-19.77668,-6.3675065
73,73,0,73,-19.77668,-6.3675065
74,74,0,74,-19.77668,-6.3675065
75,75,0,75,-19.77668,-6.3675065
76,76,0,76,-19.77668,-6.3675065
77,77,0,77,-19.77668,-6.3675065
78,78,0,78,-19.77668,-6.3675065
79,79,0,79,-19.77668,-6.3675065
80,80,0,80,-19.77668,-6.3675065
81,81,0,81,-19.77668,-6.3675065
82,82,0,82,243.05644,-6.3675065
83,83,0,83,-19.77668,-6.3675065
84,84,0,84,-19.77668,-6.3675065
85,85,0,85,203.07231,-6.3675065
86,86,0,86,-19.77668,-6.3675065
87,87,0,87,-19.77668,-6.3675065
88,88,0,88,-19.77668,-6.3675065
89,89,0,89,-19.77668,-6.3675065
90,90,0,90,-19.77668,-6.3675065
91,91,0,91,-19.77668,-6.3675065
92,92,0,92,-19.77668,-6.3675065
93,93,0,93,-19.77668,-6.3675065
94,94,0,94,-19.77668,-6.3675065
95,95,0,95,65.258385,-6.3675065
96,96,0,96,-19.77668,-6.3675065
97,97,0,97,-19.77668,-6.3675065
98,98,0,98,-6.375153,-6.3675065
99,99,0,99,-19.77668,-6.3675065
100,0,1,0,241.14375,16.122337
101,1,1,1,382.81937,16.122337
102,2,1,2,174.28975,16.122337
103,3,1,3,808.4435,16.122337
104,4,1,4,839.7111,16.122337
105,5,1,5,812.54297,16.122337
106,6,1,6,110.126175,16.122337
107,7,1,7,-27.976597,16.122337
108,8,1,8,-8.522844,16.122337
109,9,1,9,748.5292,16.122337
110,10,1,10,701.5061,16.122337
111,11,1,11,382.18387,16.122337
112,12,1,12,499.60974,16.122337
113,13,1,13,1288.8536,16.122337
114,14,1,14,362.70862,16.122337
115,15,1,15,210.312,16.122337
116,16,1,16,329.16238,16.122337
117,17,1,17,358.4808,16.122337
118,18,1,18,832.06866,16.122337
119,19,1,19,467.36258,16.122337
120,20,1,20,999.4425,16.122337
121,21,1,21,542.9067,16.122337
122,22,1,22,235.50565,16.122337
123,23,1,23,-27.888594,16.122337
124,24,1,24,346.63132,16.122337
125,25,1,25,360.39197,16.122337
126,26,1,26,456.67508,16.122337
127,27,1,27,-27.976597,16.122337
128,28,1,28,-27.976597,16.122337
129,29,1,29,-27.976595,16.122337
130,30,1,30,90.83227,16.122337
131,31,1,31,837.1605,16.122337
132,32,1,32,-27.976597,16.122337
133,33,1,33,-27.976595,16.122337
134,34,1,34,319.4166,16.122337
135,35,1,35,-27.976595,16.122337
136,36,1,36,-27.976595,16.122337
137,37,1,37,-27.976595,16.122337
138,38,1,38,-27.976595,16.122337
139,39,1,39,-27.976595,16.122337
140,40,1,40,-27.976597,16.122337
141,41,1,41,120.35902,16.122337
142,42,1,42,-27.976597,16.122337
143,43,1,43,-27.976595,16.122337
144,44,1,44,-3.5187764,16.122337
145,45,1,45,-27.976597,16.122337
146,46,1,46,365.2756,16.122337
147,47,1,47,-27.976597,16.122337
148,48,1,48,343.63583,16.122337
149,49,1,49,145.89609,16.122337
150,50,1,50,389.2065,16.122337
151,51,1,51,747.66254,16.122337
152,52,1,52,375.772,16.122337
153,53,1,53,-27.976597,16.122337
154,54,1,54,-27.976597,16.122337
155,55,1,55,-27.976595,16.122337
156,56,1,56,215.63571,16.122337
157,57,1,57,-27.976595,16.122337
158,58,1,58,470.83792,16.122337
159,59,1,59,-27.976595,16.122337
160,60,1,60,-27.976597,16.122337
161,61,1,61,-8.755763,16.122337
162,62,1,62,-27.976595,16.122337
163,63,1,63,-27.976597,16.122337
164,64,1,64,-27.976597,16.122337
165,65,1,65,-27.976595,16.122337
166,66,1,66,-27.976595,16.122337
167,67,1,67,-27.976595,16.122337
168,68,1,68,-27.976595,16.122337
169,69,1,69,-27.976595,16.122337
170,70,1,70,383.30072,16.122337
171,71,1,71,243.13829,16.122337
172,72,1,72,-27.976484,16.122337
173,73,1,73,-27.976595,16.122337
174,74,1,74,253.45674,16.122337
175,75,1,75,554.18,16.122337
176,76,1,76,833.8172,16.122337
177,77,1,77,739.70197,16.122337
178,78,1,78,90.67774,16.122337
179,79,1,79,-4.218478,16.122337
180,80,1,80,452.76,16.122337
181,81,1,81,341.75302,16.122337
182,82,1,82,1178.154,16.122337
183,83,1,83,589.9615,16.122337
184,84,1,84,265.92078,16.122337
185,85,1,85,-27.976595,16.122337
186,86,1,86,488.14008,16.122337
187,87,1,87,-10.328902,16.122337
188,88,1,88,-27.976597,16.122337
189,89,1,89,-27.976597,16.122337
190,90,1,90,609.3589,16.122337
191,91,1,91,459.09482,16.122337
192,92,1,92,209.14285,16.122337
193,93,1,93,580.7922,16.122337
194,94,1,94,795.7115,16.122337
195,95,1,95,975.5017,16.122337
196,96,1,96,312.76276,16.122337
197,97,1,97,1284.2037,16.122337
198,98,1,98,438.5103,16.122337
199,99,1,99,284.6093,16.122337
200,0,2,0,112.84725,0.11200469
201,1,2,1,180.63586,0.11200469
202,2,2,2,95.85427,0.11200469
203,3,2,3,-20.66717,0.11200469
204,4,2,4,358.5186,0.11200469
205,5,2,5,-20.66717,0.11200469
206,6,2,6,-20.66717,0.11200469
207,7,2,7,-20.66717,0.11200469
208,8,2,8,-0.22286068,0.11200469
209,9,2,9,132.19589,0.11200469
210,10,2,10,44.63416,0.11200469
211,11,2,11,68.48725,0.11200469
212,12,2,12,217.9181,0.11200469
213,13,2,13,124.66217,0.11200469
214,14,2,14,700.70667,0.11200469
215,15,2,15,116.99833,0.11200469
216,16,2,16,229.50775,0.11200469
217,17,2,17,-20.66717,0.11200469
218,18,2,18,-6.903711,0.11200469
219,19,2,19,-20.667171,0.11200469
220,20,2,20,337.48218,0.11200469
221,21,2,21,252.6412,0.11200469
222,22,2,22,67.0811,0.11200469
223,23,2,23,-0.15414666,0.11200469
224,24,2,24,298.1421,0.11200469
225,25,2,25,269.20096,0.11200469
226,26,2,26,-9.558654,0.11200469
227,27,2,27,310.9674,0.11200469
228,28,2,28,121.8333,0.11200469
229,29,2,29,88.11122,0.11200469
230,30,2,30,-20.66717,0.11200469
231,31,2,31,142.7517,0.11200469
232,32,2,32,268.87576,0.11200469
233,33,2,33,-11.350108,0.11200469
234,34,2,34,154.6518,0.11200469
235,35,2,35,267.58362,0.11200469
236,36,2,36,-20.66717,0.11200469
237,37,2,37,237.61574,0.11200469
238,38,2,38,-20.667171,0.11200469
239,39,2,39,-20.66717,0.11200469
240,40,2,40,202.91606,0.11200469
241,41,2,41,-20.66717,0.11200469
242,42,2,42,-20.66717,0.11200469
243,43,2,43,-0.374219,0.11200469
244,44,2,44,80.173256,0.11200469
245,45,2,45,-20.66717,0.11200469
246,46,2,46,-0.16188692,0.11200469
247,47,2,47,-20.667171,0.11200469
248,48,2,48,-20.66717,0.11200469
249,49,2,49,-0.2560974,0.11200469
250,50,2,50,372.6756,0.11200469
251,51,2,51,201.05455,0.11200469
252,52,2,52,190.34361,0.11200469
253,53,2,53,80.149124,0.11200469
254,54,2,54,-20.66717,0.11200469
255,55,2,55,240.10287,0.11200469
256,56,2,56,-20.66717,0.11200469
257,57,2,57,-20.66717,0.11200469
258,58,2,58,-2.169263,0.11200469
259,59,2,59,174.81647,0.11200469
260,60,2,60,-20.667171,0.11200469
261,61,2,61,-20.667171,0.11200469
262,62,2,62,-20.66717,0.11200469
263,63,2,63,-20.667171,0.11200469
264,64,2,64,-20.667171,0.11200469
265,65,2,65,212.17836,0.11200469
266,66,2,66,-20.66717,0.11200469
267,67,2,67,-20.667171,0.11200469
268,68,2,68,-20.667171,0.11200469
269,69,2,69,203.08968,0.11200469
270,70,2,70,-20.667171,0.11200469
271,71,2,71,164.29955,0.11200469
272,72,2,72,-20.667171,0.11200469
273,73,2,73,-20.66717,0.11200469
274,74,2,74,262.86655,0.11200469
275,75,2,75,75.56523,0.11200469
276,76,2,76,-20.66717,0.11200469
277,77,2,77,100.27256,0.11200469
278,78,2,78,531.23413,0.11200469
279,79,2,79,478.44592,0.11200469
280,80,2,80,242.62999,0.11200469
281,81,2,81,341.7615,0.11200469
282,82,2,82,307.62256,0.11200469
283,83,2,83,158.34126,0.11200469
284,84,2,84,457.48227,0.11200469
285,85,2,85,322.9208,0.11200469
286,86,2,86,-20.667171,0.11200469
287,87,2,87,331.92776,0.11200469
288,88,2,88,-20.667171,0.11200469
289,89,2,89,462.36014,0.11200469
290,90,2,90,-20.66717,0.11200469
291,91,2,91,88.71472,0.11200469
292,92,2,92,339.25983,0.11200469
293,93,2,93,-20.667171,0.11200469
294,94,2,94,-20.66717,0.11200469
295,95,2,95,583.4496,0.11200469
296,96,2,96,59.64901,0.11200469
297,97,2,97,473.752,0.11200469
298,98,2,98,448.03687,0.11200469
299,99,2,99,164.5292,0.11200469
300,0,3,0,-17.13505,-5.5169797
301,1,3,1,-17.135052,-5.5169797
302,2,3,2,-17.135052,-5.5169797
303,3,3,3,-17.13505,-5.5169797
304,4,3,4,-17.13505,-5.5169797
305,5,3,5,-17.135052,-5.5169797
306,6,3,6,319.0071,-5.5169797
307,7,3,7,-17.13505,-5.5169797
308,8,3,8,-17.135052,-5.5169797
309,9,3,9,-17.135052,-5.5169797
310,10,3,10,-17.135052,-5.5169797
311,11,3,11,-17.135052,-5.5169797
312,12,3,12,-17.13505,-5.5169797
313,13,3,13,-17.13505,-5.5169797
314,14,3,14,-17.13505,-5.5169797
315,15,3,15,-17.135052,-5.5169797
316,16,3,16,70.11852,-5.5169797
317,17,3,17,-17.135052,-5.5169797
318,18,3,18,-17.13505,-5.5169797
319,19,3,19,-17.13505,-5.5169797
320,20,3,20,-17.135052,-5.5169797
321,21,3,21,-17.13505,-5.5169797
322,22,3,22,-17.13505,-5.5169797
323,23,3,23,-17.13505,-5.5169797
324,24,3,24,-17.13505,-5.5169797
325,25,3,25,-17.135052,-5.5169797
326,26,3,26,-17.13505,-5.5169797
327,27,3,27,-17.135052,-5.5169797
328,28,3,28,-17.13505,-5.5169797
329,29,3,29,-17.13505,-5.5169797
330,30,3,30,-17.13505,-5.5169797
331,31,3,31,-17.13505,-5.5169797
332,32,3,32,-17.135052,-5.5169797
333,33,3,33,-17.135052,-5.5169797
334,34,3,34,-17.135052,-5.5169797
335,35,3,35,-17.135052,-5.5169797
336,36,3,36,-17.13505,-5.5169797
337,37,3,37,-17.13505,-5.5169797
338,38,3,38,-17.135052,-5.5169797
339,39,3,39,-17.13505,-5.5169797
340,40,3,40,-17.13505,-5.5169797
341,41,3,41,-17.13505,-5.5169797
342,42,3,42,-17.13505,-5.5169797
343,43,3,43,-17.135052,-5.5169797
344,44,3,44,-17.13505,-5.5169797
345,45,3,45,-17.13505,-5.5169797
346,46,3,46,-17.135052,-5.5169797
347,47,3,47,-17.135052,-5.5169797
348,48,3,48,-17.13505,-5.5169797
349,49,3,49,-17.135052,-5.5169797
350,50,3,50,-17.13505,-5.5169797
351,51,3,51,-17.135052,-5.5169797
352,52,3,52,-17.13505,-5.5169797
353,53,3,53,-17.135052,-5.5169797
354,54,3,54,-17.13505,-5.5169797
355,55,3,55,99.41976,-5.5169797
356,56,3,56,-17.13505,-5.5169797
357,57,3,57,-17.13505,-5.5169797
358,58,3,58,-17.135052,-5.5169797
359,59,3,59,-17.13505,-5.5169797
360,60,3,60,-17.13505,-5.5169797
361,61,3,61,-17.135052,-5.5169797
362,62,3,62,-17.13505,-5.5169797
363,63,3,63,-17.135052,-5.5169797
364,64,3,64,-17.135052,-5.5169797
365,65,3,65,-17.13505,-5.5169797
366,66,3,66,-17.13505,-5.5169797
367,67,3,67,-17.13505,-5.5169797
368,68,3,68,-17.13505,-5.5169797
369,69,3,69,-17.135052,-5.5169797
370,70,3,70,-17.13505,-5.5169797
371,71,3,71,-17.13505,-5.5169797
372,72,3,72,-17.13505,-5.5169797
373,73,3,73,-17.135052,-5.5169797
374,74,3,74,-17.135052,-5.5169797
375,75,3,75,-17.135052,-5.5169797
376,76,3,76,-17.13505,-5.5169797
377,77,3,77,-17.13505,-5.5169797
378,78,3,78,-17.13505,-5.5169797
379,79,3,79,-17.13505,-5.5169797
380,80,3,80,-17.13505,-5.5169797
381,81,3,81,-17.13505,-5.5169797
382,82,3,82,-17.135052,-5.5169797
383,83,3,83,-17.135052,-5.5169797
384,84,3,84,-17.13505,-5.5169797
385,85,3,85,-17.13505,-5.5169797
386,86,3,86,130.20009,-5.5169797
387,87,3,87,81.18637,-5.5169797
388,88,3,88,-17.13505,-5.5169797
389,89,3,89,-17.135052,-5.5169797
390,90,3,90,-17.135052,-5.5169797
391,91,3,91,-17.13505,-5.5169797
392,92,3,92,-17.13505,-5.5169797
393,93,3,93,-17.135052,-5.5169797
394,94,3,94,-17.13505,-5.5169797
395,95,3,95,-17.135052,-5.5169797
396,96,3,96,-17.13505,-5.5169797
397,97,3,97,-17.13505,-5.5169797
398,98,3,98,-17.13505,-5.5169797
399,99,3,99,-17.135052,-5.5169797
400,0,4,0,3.7389421,96.14681
401,1,4,1,-30.126976,96.14681
402,2,4,2,-11.299369,96.14681
403,3,4,3,391.03522,96.14681
404,4,4,4,24.673037,96.14681
405,5,4,5,368.21414,96.14681
406,6,4,6,130.93481,96.14681
407,7,4,7,204.62244,96.14681
408,8,4,8,165.73175,96.14681
409,9,4,9,39.66717,96.14681
410,10,4,10,-30.131401,96.14681
411,11,4,11,-30.131355,96.14681
412,12,4,12,74.52556,96.14681
413,13,4,13,392.48065,96.14681
414,14,4,14,171.39868,96.14681
415,15,4,15,662.0415,96.14681
416,16,4,16,470.3995,96.14681
417,17,4,17,465.27444,96.14681
418,18,4,18,170.30792,96.14681
419,19,4,19,-30.128971,96.14681
420,20,4,20,-0.63032496,96.14681
421,21,4,21,523.71185,96.14681
422,22,4,22,815.83673,96.14681
423,23,4,23,-30.131397,96.14681
424,24,4,24,107.76521,96.14681
425,25,4,25,388.81552,96.14681
426,26,4,26,189.39352,96.14681
427,27,4,27,399.45755,96.14681
428,28,4,28,215.66814,96.14681
429,29,4,29,360.75397,96.14681
430,30,4,30,579.1093,96.14681
431,31,4,31,713.58264,96.14681
432,32,4,32,190.66586,96.14681
433,33,4,33,228.73402,96.14681
434,34,4,34,712.5821,96.14681
435,35,4,35,-30.131401,96.14681
436,36,4,36,-30.131401,96.14681
437,37,4,37,-30.08347,96.14681
438,38,4,38,-30.131401,96.14681
439,39,4,39,-30.131401,96.14681
440,40,4,40,-30.131403,96.14681
441,41,4,41,-30.131401,96.14681
442,42,4,42,-30.131401,96.14681
443,43,4,43,132.98071,96.14681
444,44,4,44,796.3578,96.14681
445,45,4,45,-30.131401,96.14681
446,46,4,46,511.62366,96.14681
447,47,4,47,438.66693,96.14681
448,48,4,48,187.36388,96.14681
449,49,4,49,-30.131401,96.14681
450,50,4,50,-30.112053,96.14681
451,51,4,51,-11.950452,96.14681
452,52,4,52,224.05797,96.14681
453,53,4,53,-30.131355,96.14681
454,54,4,54,-30.131403,96.14681
455,55,4,55,570.0877,96.14681
456,56,4,56,486.92395,96.14681
457,57,4,57,563.8674,96.14681
458,58,4,58,-30.131401,96.14681
459,59,4,59,434.09415,96.14681
460,60,4,60,-30.131401,96.14681
461,61,4,61,-30.131401,96.14681
462,62,4,62,20.142704,96.14681
463,63,4,63,50.13413,96.14681
464,64,4,64,-30.131401,96.14681
465,65,4,65,411.5599,96.14681
466,66,4,66,495.7319,96.14681
467,67,4,67,378.6709,96.14681
468,68,4,68,197.55244,96.14681
469,69,4,69,468.76718,96.14681
470,70,4,70,669.10657,96.14681
471,71,4,71,658.4365,96.14681
472,72,4,72,186.43362,96.14681
473,73,4,73,909.57697,96.14681
474,74,4,74,418.2821,96.14681
475,75,4,75,299.87863,96.14681
476,76,4,76,897.9318,96.14681
477,77,4,77,560.1021,96.14681
478,78,4,78,175.21378,96.14681
479,79,4,79,626.4033,96.14681
480,80,4,80,1024.6108,96.14681
481,81,4,81,917.5841,96.14681
482,82,4,82,264.49002,96.14681
483,83,4,83,468.95804,96.14681
484,84,4,84,-30.131403,96.14681
485,85,4,85,257.79047,96.14681
486,86,4,86,163.77528,96.14681
487,87,4,87,-30.131403,96.14681
488,88,4,88,595.9698,96.14681
489,89,4,89,445.41995,96.14681
490,90,4,90,36.73735,96.14681
491,91,4,91,-30.131401,96.14681
492,92,4,92,604.97565,96.14681
493,93,4,93,663.2306,96.14681
494,94,4,94,679.0954,96.14681
495,95,4,95,415.96774,96.14681
496,96,4,96,128.84596,96.14681
497,97,4,97,839.03735,96.14681
498,98,4,98,-30.131401,96.14681
499,99,4,99,226.87553,96.14681
500,0,5,0,2206.8872,342.07968
501,1,5,1,1990.5936,342.07968
502,2,5,2,1664.0466,342.07968
503,3,5,3,2455.0635,342.07968
504,4,5,4,2260.0146,342.07968
505,5,5,5,1885.9905,342.07968
506,6,5,6,1946.5679,342.07968
507,7,5,7,2330.7275,342.07968
508,8,5,8,2060.8154,342.07968
509,9,5,9,2076.9695,342.07968
510,10,5,10,1719.3475,342.07968
511,11,5,11,2101.738,342.07968
512,12,5,12,2051.917,342.07968
513,13,5,13,1981.9219,342.07968
514,14,5,14,2184.3025,342.07968
515,15,5,15,1964.0656,342.07968
516,16,5,16,2235.458,342.07968
517,17,5,17,1696.719,342.07968
518,18,5,18,2073.1008,342.07968
519,19,5,19,1953.806,342.07968
520,20,5,20,2078.819,342.07968
521,21,5,21,2047.56,342.07968
522,22,5,22,2029.338,342.07968
523,23,5,23,1972.4917,342.07968
524,24,5,24,1977.3834,342.07968
525,25,5,25,2338.153,342.07968
526,26,5,26,1297.2328,342.07968
527,27,5,27,1444.9585,342.07968
528,28,5,28,1922.0336,342.07968
529,29,5,29,2010.8806,342.07968
530,30,5,30,1931.6708,342.07968
531,31,5,31,1710.5815,342.07968
532,32,5,32,1580.6932,342.07968
533,33,5,33,1842.9373,342.07968
534,34,5,34,1488.7655,342.07968
535,35,5,35,1188.8236,342.07968
536,36,5,36,1482.2961,342.07968
537,37,5,37,1899.2932,342.07968
538,38,5,38,1073.6066,342.07968
539,39,5,39,1494.4451,342.07968
540,40,5,40,1958.2747,342.07968
541,41,5,41,1693.7837,342.07968
542,42,5,42,1853.9065,342.07968
543,43,5,43,1552.5594,342.07968
544,44,5,44,1959.8782,342.07968
545,45,5,45,1433.303,342.07968
546,46,5,46,1331.8672,342.07968
547,47,5,47,1244.0702,342.07968
548,48,5,48,1731.7683,342.07968
549,49,5,49,1750.7786,342.07968
550,50,5,50,1355.796,342.07968
551,51,5,51,1639.9171,342.07968
552,52,5,52,1513.8792,342.07968
553,53,5,53,1313.5002,342.07968
554,54,5,54,1359.5647,342.07968
555,55,5,55,1280.4248,342.07968
556,56,5,56,1090.0784,342.07968
557,57,5,57,1325.7675,342.07968
558,58,5,58,1316.8274,342.07968
559,59,5,59,1321.9985,342.07968
560,60,5,60,1656.1235,342.07968
561,61,5,61,1952.8204,342.07968
562,62,5,62,1431.6444,342.07968
563,63,5,63,2025.9991,342.07968
564,64,5,64,1746.0087,342.07968
565,65,5,65,2005.5708,342.07968
566,66,5,66,2119.6648,342.07968
567,67,5,67,1423.3643,342.07968
568,68,5,68,1889.6787,342.07968
569,69,5,69,2068.0818,342.07968
570,70,5,70,1784.8694,342.07968
571,71,5,71,1926.8704,342.07968
572,72,5,72,1680.6757,342.07968
573,73,5,73,1706.8035,342.07968
574,74,5,74,2248.6238,342.07968
575,75,5,75,1913.8629,342.07968
576,76,5,76,1859.8602,342.07968
577,77,5,77,2132.9524,342.07968
578,78,5,78,1770.3601,342.07968
579,79,5,79,2060.3684,342.07968
580,80,5,80,1785.0365,342.07968
581,81,5,81,1770.1156,342.07968
582,82,5,82,1809.0317,342.07968
583,83,5,83,1566.7388,342.07968
584,84,5,84,1836.0104,342.07968
585,85,5,85,1992.3699,342.07968
586,86,5,86,2285.016,342.07968
587,87,5,87,1464.996,342.07968
588,88,5,88,1824.824,342.07968
589,89,5,89,1724.9386,342.07968
590,90,5,90,2068.3835,342.07968
591,91,5,91,1647.48,342.07968
592,92,5,92,2946.4802,342.07968
593,93,5,93,2364.0847,342.07968
594,94,5,94,2017.695,342.07968
595,95,5,95,2808.2026,342.07968
596,96,5,96,2007.2698,342.07968
597,97,5,97,2303.7788,342.07968
598,98,5,98,2236.1743,342.07968
599,99,5,99,2439.0737,342.07968
600,0,6,0,2719.9165,348.17545
601,1,6,1,2667.76,348.17545
602,2,6,2,2512.851,348.17545
603,3,6,3,2806.018,348.17545
604,4,6,4,2299.015,348.17545
605,5,6,5,2347.5093,348.17545
606,6,6,6,2392.9705,348.17545
607,7,6,7,2416.4688,348.17545
608,8,6,8,2245.0105,348.17545
609,9,6,9,2050.1382,348.17545
610,10,6,10,2282.197,348.17545
611,11,6,11,1967.7072,348.17545
612,12,6,12,2191.0054,348.17545
613,13,6,13,2776.7646,348.17545
614,14,6,14,2158.2634,348.17545
615,15,6,15,2547.723,348.17545
616,16,6,16,1962.3427,348.17545
617,17,6,17,1768.5426,348.17545
618,18,6,18,2059.5588,348.17545
619,19,6,19,1835.0922,348.17545
620,20,6,20,1691.6478,348.17545
621,21,6,21,1546.716,348.17545
622,22,6,22,1553.7059,348.17545
623,23,6,23,2059.5215,348.17545
624,24,6,24,2047.3533,348.17545
625,25,6,25,1729.2234,348.17545
626,26,6,26,1440.6761,348.17545
627,27,6,27,2078.6807,348.17545
628,28,6,28,1542.1276,348.17545
629,29,6,29,1689.6614,348.17545
630,30,6,30,1603.1874,348.17545
631,31,6,31,1835.578,348.17545
632,32,6,32,1753.5013,348.17545
633,33,6,33,2109.6729,348.17545
634,34,6,34,1500.3254,348.17545
635,35,6,35,1643.5199,348.17545
636,36,6,36,1217.9999,348.17545
637,37,6,37,2011.4652,348.17545
638,38,6,38,1902.0916,348.17545
639,39,6,39,1669.4891,348.17545
640,40,6,40,1342.156,348.17545
641,41,6,41,1843.4364,348.17545
642,42,6,42,2330.916,348.17545
643,43,6,43,2979.9395,348.17545
644,44,6,44,2973.9253,348.17545
645,45,6,45,1522.0751,348.17545
646,46,6,46,2097.9316,348.17545
647,47,6,47,1664.0939,348.17545
648,48,6,48,1765.2109,348.17545
649,49,6,49,1638.0107,348.17545
650,50,6,50,1907.5402,348.17545
651,51,6,51,2204.021,348.17545
652,52,6,52,2548.7383,348.17545
653,53,6,53,2309.5854,348.17545
654,54,6,54,2336.3276,348.17545
655,55,6,55,1743.3727,348.17545
656,56,6,56,1533.655,348.17545
657,57,6,57,1734.0927,348.17545
658,58,6,58,1648.7787,348.17545
659,59,6,59,2023.9406,348.17545
660,60,6,60,1940.0443,348.17545
661,61,6,61,1747.2299,348.17545
662,62,6,62,1971.7491,348.17545
663,63,6,63,1651.6925,348.17545
664,64,6,64,1516.5643,348.17545
665,65,6,65,2146.4763,348.17545
666,66,6,66,1598.2136,348.17545
667,67,6,67,1541.1075,348.17545
668,68,6,68,1514.0587,348.17545
669,69,6,69,1609.6677,348.17545
670,70,6,70,1842.8462,348.17545
671,71,6,71,2253.5598,348.17545
672,72,6,72,2011.1361,348.17545
673,73,6,73,2138.8374,348.17545
674,74,6,74,1857.3068,348.17545
675,75,6,75,2256.4404,348.17545
676,76,6,76,2079.2852,348.17545
677,77,6,77,2074.4448,348.17545
678,78,6,78,1731.3113,348.17545
679,79,6,79,2009.4672,348.17545
680,80,6,80,1989.2291,348.17545
681,81,6,81,1884.971,348.17545
682,82,6,82,2271.719,348.17545
683,83,6,83,2002.9478,348.17545
684,84,6,84,2395.735,348.17545
685,85,6,85,1938.2677,348.17545
686,86,6,86,2171.1602,348.17545
687,87,6,87,1812.913,348.17545
688,88,6,88,1806.36,348.17545
689,89,6,89,2439.2136,348.17545
690,90,6,90,1934.6505,348.17545
691,91,6,91,2211.8655,348.17545
692,92,6,92,2310.3398,348.17545
693,93,6,93,1963.6033,348.17545
694,94,6,94,2387.2173,348.17545
695,95,6,95,2059.3696,348.17545
696,96,6,96,2132.6365,348.17545
697,97,6,97,2547.1282,348.17545
698,98,6,98,2420.684,348.17545
699,99,6,99,2615.8157,348.17545
700,0,7,0,1541.1827,324.67175
701,1,7,1,1320.4991,324.67175
702,2,7,2,1350.0237,324.67175
703,3,7,3,1945.8657,324.67175
704,4,7,4,1257.6674,324.67175
705,5,7,5,1741.365,324.67175
706,6,7,6,1599.9583,324.67175
707,7,7,7,1137.5769,324.67175
708,8,7,8,1182.7642,324.67175
709,9,7,9,1668.256,324.67175
710,10,7,10,1117.4385,324.67175
711,11,7,11,1494.278,324.67175
712,12,7,12,1544.0564,324.67175
713,13,7,13,1568.567,324.67175
714,14,7,14,1251.2007,324.67175
715,15,7,15,1246.1735,324.67175
716,16,7,16,1307.3787,324.67175
717,17,7,17,1338.8042,324.67175
718,18,7,18,1568.2622,324.67175
