,Unnamed: 0,Path,EmbryoID,Line,Date,RNAi,Cyt,Mem_tot,Mem_ant,Mem_post,UniPol,Genotype
38,38,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_wt_tom4,15,60/18",1580469608,nwg201,200131,wt,7.250984809498151e-09,0.00020985147327374148,0.00020537325171906471,0.00023991805497376373,Uni,WT
39,39,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_wt_tom4,15,60/19",1580469705,nwg201,200131,wt,7.318394294469658e-09,0.00019445040098458872,0.0001713733700032365,0.00023797016630786437,Uni,WT
40,40,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_wt_tom4,15,60/20",1580469806,nwg201,200131,wt,7.939922983572733e-09,0.0002378983048040433,0.00019896622688754133,0.00026664568117610774,Uni,WT
41,41,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_wt_tom4,15,60/21",1580469929,nwg201,200131,wt,8.29334891860813e-09,0.00020345424998502258,0.00021283757217170838,0.00023670278736043682,Uni,WT
42,42,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_wt_tom4,15,60/22",1580470040,nwg201,200131,wt,8.723668325335258e-09,0.00023254010156232766,0.00024239954100364032,0.0002430948448284468,Uni,WT
46,46,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/30",1580477460,lp637,200131,2001310930par2,1.1078862683208841e-08,0.0001907242989051924,-5.493754469432015e-06,0.0005216170414470394,Pol,WT
47,47,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/32",1580477805,lp637,200131,2001310930par2,1.080368273943157e-08,0.00018509390611857112,-4.1906313862260615e-06,0.0004401049072554698,Pol,WT
48,48,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/33",1580477895,lp637,200131,2001310930par2,1.077260128729228e-08,0.0002412399994720427,-5.345373036326099e-06,0.0006343185485614853,Pol,WT
49,49,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/34",1580478174,lp637,200131,2001310930par2,1.098522706018902e-08,0.00019010610647958088,-5.270864731699054e-06,0.000472293487754212,Pol,WT
50,50,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/34",1580478374,nwg201,200131,2001310930par2,7.80024982710832e-09,0.0002132642398641295,0.00018719918028334845,0.00023171796617505876,Uni,WT
51,51,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/35",1580478458,nwg201,200131,2001310930par2,6.759319422565639e-09,0.00020126296835640115,0.00020229854629333685,0.00024077008922103753,Uni,WT
52,52,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/36",1580478555,nwg201,200131,2001310930par2,7.309611655952876e-09,0.00016728164768047024,0.00016921897207642693,0.00019968780509111057,Uni,WT
53,53,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/37",1580478641,nwg201,200131,2001310930par2,6.7072634871334005e-09,0.00017433689782887598,0.00017332945198868436,0.00021237195231324458,Uni,WT
54,54,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/38",1580478817,nwg201,200131,2001310930par2,7.319906928899011e-09,0.00019766748977642035,0.00018878454163996105,0.00023573357484358282,Uni,WT
55,55,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/39",1580478938,nwg201,200131,2001310930par2,7.339973154992507e-09,0.0001933006747748895,0.00017424894236822258,0.00021959328296788133,Uni,WT
65,65,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/46",1580483608,lp637,200131,2001310930par2,7.935778602025763e-09,0.00010446214179346888,-2.818919667142157e-06,0.0003230864059420538,Pol,WT
66,66,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/47",1580483779,lp637,200131,2001310930par2,8.031554351879132e-09,0.00011063623134485914,-7.660818617492187e-07,0.00027927248975204676,Pol,WT
67,67,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/48",1580483848,lp637,200131,2001310930par2,9.267630383779304e-09,0.0001613801891599175,7.379247488632974e-06,0.0004253325636801235,Pol,WT
68,68,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/48",1580484345,nwg201,200131,2001310930par2,7.319615452193724e-09,0.0001302492245725126,0.00010789381507620548,0.00014579457612960947,Uni,WT
69,69,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/50",1580484742,nwg201,200131,2001310930par2,7.138639990228481e-09,0.00014209753109922668,0.00014130565357230813,0.00015931146668713794,Uni,WT
76,76,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/55",1580486326,nwg201,200131,2001310930par2,6.282160780508679e-09,0.00015407907857842732,0.00012293340771815444,0.00016854048185661183,Uni,WT
77,77,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/56",1580486636,nwg201,200131,2001310930par2,6.404384799593856e-09,0.00013183196062629195,0.00013537925373206754,0.00014724245272269775,Uni,WT
78,78,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/57",1580486733,nwg201,200131,2001310930par2,6.3159506544885815e-09,0.00010240290704400525,8.750736879922976e-05,0.000129250788534912,Uni,WT
79,79,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/58",1580491158,lp637,200131,2001310930par2,9.162109051091384e-09,0.00011615722199294144,-9.960173306297858e-07,0.0002814990874095171,Pol,WT
80,80,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/59",1580491224,lp637,200131,2001310930par2,8.478386449549688e-09,9.952428040783092e-05,-2.867463839617618e-06,0.0002547305461371701,Pol,WT
81,81,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/60",1580491306,lp637,200131,2001310930par2,8.291193005802358e-09,0.00010400032286980447,-2.8040807698544377e-06,0.0002536092067021379,Pol,WT
82,82,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/61",1580491323,lp637,200131,2001310930par2,6.929138148518135e-09,7.370818995279566e-05,1.302220213533364e-05,0.0001606695920709389,Pol,WT
83,83,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/62",1580491386,lp637,200131,2001310930par2,5.555198709135304e-09,5.646044591855337e-05,2.1298701109624322e-06,0.00015340609917105952,Pol,WT
84,84,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/64",1580491849,lp637,200131,2001310930par2,8.798111024807745e-09,0.00011949504363137472,-2.6982998121078377e-06,0.00030708990366562836,Pol,WT
85,85,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/64",1580491992,nwg201,200131,2001310930par2,3.6442266894191388e-09,2.852164060114584e-05,1.9278790480093706e-05,3.876276439216499e-05,Uni,WT
86,86,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/65",1580492056,nwg201,200131,2001310930par2,7.112946628749346e-09,0.00016349108619395696,0.00013392577793086658,0.00020427344448427595,Uni,WT
87,87,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/66",1580492432,nwg201,200131,2001310930par2,5.597070606348596e-09,9.454885947880017e-05,9.001043905653517e-05,0.00010638084720636047,Uni,WT
88,88,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/67",1580492524,nwg201,200131,2001310930par2,3.6084906305528093e-09,1.3733827658117462e-05,1.1626095671097155e-05,2.1065026486540736e-05,Uni,WT
89,89,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/68",1580492689,nwg201,200131,2001310930par2,5.85223884201585e-09,9.682876314447218e-05,7.805806317582466e-05,0.00013278603642195733,Uni,WT
95,95,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/73",1580497904,lp637,200131,2001310930par2,8.51171176491245e-09,0.00010046987804700914,-2.788564043880125e-06,0.0002609557106243793,Pol,WT
96,96,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/74",1580498051,lp637,200131,2001310930par2,6.8814177176560425e-09,7.95876916500192e-05,-7.68812128026322e-07,0.00020364455662680477,Pol,WT
97,97,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/75",1580498161,lp637,200131,2001310930par2,7.091497438714175e-09,7.127318622772577e-05,1.6770367370666468e-06,0.00018255280531556496,Pol,WT
98,98,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/76",1580498233,lp637,200131,2001310930par2,7.0638697318281425e-09,6.958268119537823e-05,-8.967424519101925e-07,0.00018566287101111345,Pol,WT
99,99,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/77",1580498355,lp637,200131,2001310930par2,6.989557830412936e-09,6.133750293367294e-05,8.080956256326031e-06,0.0001762299539048958,Pol,WT
100,100,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_lp637_2001310930par2_tom4,15,60/78",1580498426,lp637,200131,2001310930par2,7.55063357432208e-09,7.982959670212065e-05,3.1998102738957913e-06,0.00020810608151361734,Pol,WT
101,101,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/78",1580498803,nwg201,200131,2001310930par2,4.250264265508687e-09,6.139917515000737e-05,4.77141024374731e-05,7.784848546686303e-05,Uni,WT
102,102,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/79",1580498907,nwg201,200131,2001310930par2,5.441879444339236e-09,6.852099306329357e-05,5.858016772129076e-05,8.203937494681538e-05,Uni,WT
103,103,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/80",1580499013,nwg201,200131,2001310930par2,4.987095050301636e-09,1.9003074763262625e-05,1.7205217049844513e-05,3.048025283768049e-05,Uni,WT
104,104,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/81",1580499117,nwg201,200131,2001310930par2,4.373908289192203e-09,5.016226209486359e-05,4.676817630664883e-05,6.058576027071168e-05,Uni,WT
105,105,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/200131_nwg201_2001310930par2_tom4,15,60/82",1580499371,nwg201,200131,2001310930par2,5.496740434314622e-09,6.666647892226596e-05,5.222688470601723e-05,8.692676555390255e-05,Uni,WT
113,113,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/210428_nwg338_tom4,15,60/00",1619612647,nwg338,210428,wt,1.7719701617293203e-08,8.156497326860789e-05,-4.29650670708829e-06,0.00023470514113722055,Pol,L109R
114,114,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/210428_nwg338_tom4,15,60/01",1619613124,nwg338,210428,wt,1.6528337660938316e-08,8.417180142990317e-05,-3.9998926758364495e-06,0.0002190886011910982,Pol,L109R
115,115,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/210428_nwg338_tom4,15,60/02",1619613192,nwg338,210428,wt,1.9358428192749158e-08,8.867335233048992e-05,-3.4520983505184266e-06,0.00023331899655570012,Pol,L109R
116,116,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/210428_nwg338_tom4,15,60/03",1619613298,nwg338,210428,wt,1.8762973419817903e-08,8.806572004602352e-05,-4.4364605733873785e-06,0.00024598199719349064,Pol,L109R
117,117,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/210428_nwg338_tom4,15,60/04",1619613498,nwg338,210428,wt,1.6353973138711545e-08,8.897445392943472e-05,-4.299751928245688e-06,0.0002563001564389423,Pol,L109R
118,118,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/210428_nwg338_tom4,15,60/05",1619614190,nwg338,210428,wt,1.9587159040229836e-08,6.592805764431744e-05,1.7584583031967404e-06,0.00019595247018810297,Pol,L109R
124,124,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/210428_lp637_tom4,15,60/13",1619616508,lp637,210428,wt,7.398557717592696e-09,0.0001307831948250225,-4.463033866030132e-06,0.0003257705362714097,Pol,WT
125,125,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/210428_lp637_tom4,15,60/16",1619616861,lp637,210428,wt,9.303098644899182e-09,0.00016939535195591545,-5.614967997368276e-06,0.00039822792468746263,Pol,WT
141,141,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/210722_lp637_tom4,15,60/00",1626965652,lp637,210722,wt,1.19460532390052e-08,0.00020775189291046982,-7.712032352528566e-06,0.0005078010880288188,Pol,WT
142,142,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/210722_lp637_tom4,15,60/01",1626965890,lp637,210722,wt,1.0600042003769292e-08,0.00020620050737126525,-7.7062397822998e-06,0.0005175816972997687,Pol,WT
143,143,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/210722_lp637_tom4,15,60/02",1626966127,lp637,210722,wt,1.0591824841336326e-08,0.0002124448570770712,-7.1036651509019125e-06,0.0005353391109763533,Pol,WT
159,159,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211106_nwg325_tom4,15,60/00",1636207243,lp637,211106,wt,9.613720915698754e-09,0.00015330569644689488,-5.658074954021672e-06,0.0004035583666408289,Pol,WT
160,160,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211106_nwg325_tom4,15,60/01",1636207369,lp637,211106,wt,1.0180548955203424e-08,0.00017936888697456482,-6.642491516744445e-06,0.0004368295286888832,Pol,WT
161,161,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211106_nwg325_tom4,15,60/02",1636207547,lp637,211106,wt,8.70144393129695e-09,0.00016736865484430125,1.7545868286656177e-06,0.0004197689187523933,Pol,WT
162,162,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211106_nwg325_tom4,15,60/03",1636207830,lp637,211106,wt,8.34390124016643e-09,0.00014005428072753605,-4.096976051130714e-06,0.00036613439428360723,Pol,WT
163,163,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211106_nwg325_tom4,15,60/04",1636207917,lp637,211106,wt,7.635560978409686e-09,0.0001201581656901156,-3.7250056718785716e-06,0.0003000416183265548,Pol,WT
169,169,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211106_nwg338_tom4,15,60/00",1636209729,nwg338,211106,wt,1.8192434549223337e-08,7.693497339526074e-05,-3.3961566598047603e-06,0.00021451592352629122,Pol,L109R
170,170,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211106_nwg338_tom4,15,60/01",1636209807,nwg338,211106,wt,1.714327063249028e-08,8.605735079405749e-05,-4.361262033186408e-06,0.00024796119676045845,Pol,L109R
171,171,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211106_nwg338_tom4,15,60/02",1636209863,nwg338,211106,wt,1.58169941179275e-08,8.51228598431694e-05,-5.561749466171256e-07,0.00022659562411274253,Pol,L109R
172,172,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211106_nwg338_tom4,15,60/03",1636210034,nwg338,211106,wt,1.8864351498528416e-08,7.760476086499981e-05,7.553780745967855e-07,0.00021635396542401633,Pol,L109R
173,173,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211106_nwg338_tom4,15,60/04",1636210136,nwg338,211106,wt,1.742850849584293e-08,5.4197633762221776e-05,4.653422341971295e-06,0.0001624955671838366,Pol,L109R
208,208,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211112_nwg325_tom4,15,60/00",1636724878,lp637,211112,wt,9.602052826936405e-09,0.0001486156009244332,-5.377141163826785e-06,0.00036431659945867844,Pol,WT
209,209,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211112_nwg325_tom4,15,60/01",1636725257,lp637,211112,wt,9.498611296115505e-09,0.00018501022456581884,-5.983460010794185e-06,0.0004962644083147397,Pol,WT
210,210,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211112_nwg325_tom4,15,60/02",1636725467,lp637,211112,wt,9.613351636701093e-09,0.00016873536315173095,-3.6854448752657656e-06,0.0004345953111533717,Pol,WT
211,211,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211112_nwg338_tom4,15,60/00",1636725912,nwg338,211112,wt,1.661253665515552e-08,8.17341376547643e-05,-3.987683443561575e-06,0.0002118764584103802,Pol,L109R
212,212,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211112_nwg338_tom4,15,60/01",1636726002,nwg338,211112,wt,1.5262506198582765e-08,6.373298605462126e-05,-2.6946072620189463e-06,0.00018494254980299489,Pol,L109R
213,213,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211112_nwg338_tom4,15,60/02",1636726192,nwg338,211112,wt,1.6039519950674746e-08,7.872912122528682e-05,-3.5730008735742015e-06,0.00021118785539588688,Pol,L109R
214,214,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211112_nwg338_tom4,15,60/03",1636726440,nwg338,211112,wt,1.6843772398189436e-08,7.052727809121497e-05,-3.2307650719060916e-06,0.00019831429591229337,Pol,L109R
252,252,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211113_nwg201_11121830par2rnai_tom4,15,60/00",1636804632,nwg201,211113,11121830par2rnai,1.1791281363699053e-09,6.781346643400015e-06,4.274812404765566e-06,8.527475439542841e-06,Uni,WT
253,253,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211113_nwg201_11121830par2rnai_tom4,15,60/01",1636804741,nwg201,211113,11121830par2rnai,3.3722264915161947e-09,3.0440866265804687e-05,2.3071696989618147e-05,4.51109934279235e-05,Uni,WT
254,254,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211113_nwg201_11121830par2rnai_tom4,15,60/02",1636805193,nwg201,211113,11121830par2rnai,1.3876029314384378e-09,5.456000154324909e-06,2.4803872259360783e-06,8.387919414200248e-06,Uni,WT
255,255,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211113_nwg201_11121830par2rnai_tom4,15,60/03",1636805282,nwg201,211113,11121830par2rnai,1.4694558482605334e-09,5.222842377503266e-06,2.1333023940462183e-06,7.986340242503684e-06,Uni,WT
256,256,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211113_nwg201_11121830par2rnai_tom4,15,60/04",1636806918,nwg201,211113,11121830par2rnai,1.7827920096127364e-09,7.268376294461492e-06,4.4427238464601466e-06,1.0089382905430822e-05,Uni,WT
257,257,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211113_nwg201_11121830par2rnai_tom4,15,60/05",1636807401,nwg201,211113,11121830par2rnai,2.0635443452784715e-09,9.13784766731682e-06,4.333516732643912e-06,1.3921557004032461e-05,Uni,WT
258,258,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211113_nwg201_wt_tom4,15,60/00",1636809615,nwg201,211113,wt,1.1161406405460173e-08,0.00021451812264249351,0.00020165712608855732,0.00024922218411904397,Uni,WT
259,259,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211113_nwg201_wt_tom4,15,60/01",1636809765,nwg201,211113,wt,1.0912528146884968e-08,0.0002114577788115502,0.00018428117012416867,0.0002703801400336956,Uni,WT
260,260,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211113_nwg201_wt_tom4,15,60/02",1636809832,nwg201,211113,wt,9.364342016283687e-09,0.0001935603712213332,0.00015252542633582266,0.00027127796895611565,Uni,WT
261,261,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211113_nwg201_wt_tom4,15,60/03",1636810267,nwg201,211113,wt,9.388164176245446e-09,0.00018896876753418576,0.00016011816586088734,0.00024503048566699287,Uni,WT
262,262,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211113_nwg201_wt_tom4,15,60/04",1636810424,nwg201,211113,wt,9.178436820643276e-09,0.00020210356658556771,0.00019318342078029031,0.00022842244212408698,Uni,WT
263,263,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211113_nwg369_wt_tom4,15,60/00",1636811186,nwg369,211113,wt,1.5678601316583805e-08,0.00014810759947672336,0.00010320509657356326,0.00017599893946395017,Uni,L109R
264,264,"/Users/blandt/Desktop/Paper data//Imaging/PAR-2 NEBD/211113_nwg369_wt_tom4,15,60/01",1636811521,nwg369,211113,wt,1.4974422349915562e-08,0.0001503452534499239,0.00010904177007070295,0.00018744106416534092,Uni,L109R
