,Unnamed: 0,Path,EmbryoID,Line,Date,RNAi,Cyt,Mem_tot,Mem_ant,Mem_post,UniPol,Genotype
78,78,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/57",1580486733,nwg201,200131,2001310930par2,6.315950635467007e-09,0.00010240169676243736,8.750633388630619e-05,0.00012924926101987074,Uni,WT
79,79,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/58",1580491158,lp637,200131,2001310930par2,9.162109023498052e-09,0.00011615584818949577,-9.960056740289413e-07,0.0002814957586210267,Pol,WT
80,80,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/59",1580491224,lp637,200131,2001310930par2,8.47838642401557e-09,9.952310344895741e-05,-2.86742985106219e-06,0.0002547275333082317,Pol,WT
81,81,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/60",1580491306,lp637,200131,2001310930par2,8.291192980831954e-09,0.0001039990930600629,-2.80404751122715e-06,0.0002536062075240631,Pol,WT
82,82,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/61",1580491323,lp637,200131,2001310930par2,6.929138127649838e-09,7.370731854452338e-05,1.3022046999045894e-05,0.00016066769363829472,Pol,WT
83,83,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/62",1580491386,lp637,200131,2001310930par2,5.555198692404929e-09,5.645977790742217e-05,2.129844960865508e-06,0.00015340428492514454,Pol,WT
84,84,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/64",1580491849,lp637,200131,2001310930par2,8.798110434525939e-09,0.00011949363016295555,-2.6982675351330796e-06,0.0003070862710827591,Pol,WT
85,85,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/64",1580491992,nwg201,200131,2001310930par2,3.6442266784439066e-09,2.8521303394308883e-05,1.927856267290057e-05,3.8762306139532615e-05,Uni,WT
86,86,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/65",1580492056,nwg201,200131,2001310930par2,7.112946607327522e-09,0.00016348915237620102,0.00013392419447370418,0.00020427102772625232,Uni,WT
87,87,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/66",1580492432,nwg201,200131,2001310930par2,5.59707058949205e-09,9.454774146083864e-05,9.000937452096854e-05,0.00010637958876783012,Uni,WT
88,88,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/67",1580492524,nwg201,200131,2001310930par2,3.6084906196852496e-09,1.3733665259513203e-05,1.1625958095058474e-05,2.1064777427677265e-05,Uni,WT
89,89,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/68",1580492689,nwg201,200131,2001310930par2,5.8522388243907894e-09,9.682761826557436e-05,7.80571401915907e-05,0.00013278446544790184,Uni,WT
95,95,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/73",1580497904,lp637,200131,2001310930par2,8.511711739277993e-09,0.00010046869024495806,-2.7885311270767132e-06,0.00026095262582094704,Pol,WT
96,96,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/74",1580498051,lp637,200131,2001310930par2,6.881417696931558e-09,7.958675040663054e-05,-7.68803144275024e-07,0.00020364214796235778,Pol,WT
97,97,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/75",1580498161,lp637,200131,2001310930par2,7.091497417356976e-09,7.127234341126875e-05,1.6770168216967502e-06,0.00018255064787809893,Pol,WT
98,98,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/76",1580498233,lp637,200131,2001310930par2,7.063869710554067e-09,6.958185801145568e-05,-8.96731791492039e-07,0.0001856606757760822,Pol,WT
99,99,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/77",1580498355,lp637,200131,2001310930par2,6.9895578093626395e-09,6.133677782583355e-05,8.080860635102752e-06,0.00017622787135031305,Pol,WT
100,100,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/78",1580498426,lp637,200131,2001310930par2,7.550633551582075e-09,7.982865268581965e-05,3.1997724550864316e-06,0.00020810362101672053,Pol,WT
101,101,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/78",1580498803,nwg201,200131,2001310930par2,4.250264252708313e-09,6.139844892551055e-05,4.771353803654079e-05,7.784756444184426e-05,Uni,WT
102,102,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/79",1580498907,nwg201,200131,2001310930par2,5.4418794279500446e-09,6.852018297179626e-05,5.857947488558271e-05,8.203840513371773e-05,Uni,WT
103,103,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/80",1580499013,nwg201,200131,2001310930par2,4.987095035282172e-09,1.9002850000373325e-05,1.7205013579302588e-05,3.047989243659173e-05,Uni,WT
104,104,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/81",1580499117,nwg201,200131,2001310930par2,4.373908276019488e-09,5.016166906690753e-05,4.676762344401622e-05,6.0585043953993545e-05,Uni,WT
105,105,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/82",1580499371,nwg201,200131,2001310930par2,5.496740417760266e-09,6.66656906833464e-05,5.2226267417199005e-05,8.692573825717021e-05,Uni,WT
113,113,"/Imaging/par2_nebd/210428_nwg338_tom4,15,60/00",1619612647,nwg338,210428,wt,1.7719701563927398e-08,8.15640089569483e-05,-4.296455907499875e-06,0.00023470236614927243,Pol,L109R
114,114,"/Imaging/par2_nebd/210428_nwg338_tom4,15,60/01",1619613124,nwg338,210428,wt,1.652833761116039e-08,8.417080589039665e-05,-3.9998455051133775e-06,0.00021908600977463193,Pol,L109R
115,115,"/Imaging/par2_nebd/210428_nwg338_tom4,15,60/02",1619613192,nwg338,210428,wt,1.935842813444809e-08,8.867230388452042e-05,-3.45205756000318e-06,0.0002333162384758803,Pol,L109R
116,116,"/Imaging/par2_nebd/210428_nwg338_tom4,15,60/03",1619613298,nwg338,210428,wt,1.87629733633099e-08,8.806467864932465e-05,-4.4364080631258646e-06,0.0002459790886765615,Pol,L109R
117,117,"/Imaging/par2_nebd/210428_nwg338_tom4,15,60/04",1619613498,nwg338,210428,wt,1.6353973089458697e-08,8.897340189082333e-05,-4.299701161405221e-06,0.00025629712659541764,Pol,L109R
118,118,"/Imaging/par2_nebd/210428_nwg338_tom4,15,60/05",1619614190,nwg338,210428,wt,1.9587158981239805e-08,6.592727844775562e-05,1.7584374886658837e-06,0.00019595015451982876,Pol,L109R
124,124,"/Imaging/par2_nebd/210428_lp637_tom4,15,60/13",1619616508,lp637,210428,wt,7.398557695310677e-09,0.0001307816482821103,-4.462980967348662e-06,0.00032576668458478465,Pol,WT
125,125,"/Imaging/par2_nebd/210428_lp637_tom4,15,60/16",1619616861,lp637,210428,wt,9.303098616881265e-09,0.00016939334823343934,-5.6149017462763e-06,0.00039822321518763443,Pol,WT
141,141,"/Imaging/par2_nebd/210722_lp637_tom4,15,60/00",1626965652,lp637,210722,wt,1.1946053203027582e-08,0.00020774943750471737,-7.71194102839282e-06,0.0005077950874848102,Pol,WT
142,142,"/Imaging/par2_nebd/210722_lp637_tom4,15,60/01",1626965890,lp637,210722,wt,1.0600041971845519e-08,0.000206198068454417,-7.70614843348236e-06,0.000517575575640922,Pol,WT
143,143,"/Imaging/par2_nebd/210722_lp637_tom4,15,60/02",1626966127,lp637,210722,wt,1.0591824809437299e-08,0.00021244234556520004,-7.103581440435648e-06,0.0005353327818562992,Pol,WT
156,156,"/Imaging/par2_nebd/211106_nwg325_tom4,15,60/00",1636207243,lp637,211106,wt,9.613720886745436e-09,0.00015330388394985828,-5.658008143354578e-06,0.00040355359508910214,Pol,WT
157,157,"/Imaging/par2_nebd/211106_nwg325_tom4,15,60/01",1636207369,lp637,211106,wt,1.0180548924542989e-08,0.00017936676511058852,-6.642412960999956e-06,0.0004368243639482318,Pol,WT
158,158,"/Imaging/par2_nebd/211106_nwg325_tom4,15,60/02",1636207547,lp637,211106,wt,8.70144390509106e-09,0.00016736667646389438,1.7545661867328513e-06,0.00041976395533158654,Pol,WT
159,159,"/Imaging/par2_nebd/211106_nwg325_tom4,15,60/03",1636207830,lp637,211106,wt,8.343901215037404e-09,0.0001400526242018886,-4.096928086383971e-06,0.00036613006250881436,Pol,WT
160,160,"/Imaging/par2_nebd/211106_nwg325_tom4,15,60/04",1636207917,lp637,211106,wt,7.635560955413935e-09,0.00012015674556817171,-3.7249617109753806e-06,0.00030003807244706585,Pol,WT
166,166,"/Imaging/par2_nebd/211106_nwg338_tom4,15,60/00",1636209729,nwg338,211106,wt,1.819243449443373e-08,7.693406347886471e-05,-3.396116448104923e-06,0.00021451338564395188,Pol,L109R
167,167,"/Imaging/par2_nebd/211106_nwg338_tom4,15,60/01",1636209807,nwg338,211106,wt,1.7143270580860606e-08,8.605633341594561e-05,-4.361210541974714e-06,0.0002479582645458451,Pol,L109R
168,168,"/Imaging/par2_nebd/211106_nwg338_tom4,15,60/02",1636209863,nwg338,211106,wt,1.581699407029173e-08,8.512185329211188e-05,-5.561683481338926e-07,0.00022659294346916682,Pol,L109R
169,169,"/Imaging/par2_nebd/211106_nwg338_tom4,15,60/03",1636210034,nwg338,211106,wt,1.8864351441715313e-08,7.760384298256764e-05,7.553690410125182e-07,0.0002163514060250016,Pol,L109R
170,170,"/Imaging/par2_nebd/211106_nwg338_tom4,15,60/04",1636210136,nwg338,211106,wt,1.7428508443353928e-08,5.419699252489671e-05,4.653366953926832e-06,0.00016249364469191066,Pol,L109R
191,191,"/Imaging/par2_nebd/211112_nwg325_tom4,15,60/00",1636724878,lp637,211112,wt,9.60205279801813e-09,0.0001486138439729319,-5.3770774659791926e-06,0.0003643122907208955,Pol,WT
192,192,"/Imaging/par2_nebd/211112_nwg325_tom4,15,60/01",1636725257,lp637,211112,wt,9.498611267508843e-09,0.00018500803693260207,-5.983389314680126e-06,0.0004962585413314954,Pol,WT
193,193,"/Imaging/par2_nebd/211112_nwg325_tom4,15,60/02",1636725467,lp637,211112,wt,9.613351607748706e-09,0.00016873336740586578,-3.6854012780716155e-06,0.0004345901705879471,Pol,WT
194,194,"/Imaging/par2_nebd/211112_nwg338_tom4,15,60/00",1636725912,nwg338,211112,wt,1.661253660512389e-08,8.173317078117817e-05,-3.987636296045335e-06,0.00021187395237559018,Pol,L109R
195,195,"/Imaging/par2_nebd/211112_nwg338_tom4,15,60/01",1636726002,nwg338,211112,wt,1.526250615261707e-08,6.373223275329418e-05,-2.694575323305093e-06,0.00018494036306230643,Pol,L109R
196,196,"/Imaging/par2_nebd/211112_nwg338_tom4,15,60/02",1636726192,nwg338,211112,wt,1.603951990236887e-08,7.872819012264623e-05,-3.5729586512068776e-06,0.00021118535708910968,Pol,L109R
197,197,"/Imaging/par2_nebd/211112_nwg338_tom4,15,60/03",1636726440,nwg338,211112,wt,1.6843772347461374e-08,7.052644424270432e-05,-3.2307268518319794e-06,0.00019831195201566962,Pol,L109R
222,222,"/Imaging/par2_nebd/211113_nwg201_11121830par2rnai_tom4,15,60/00",1636804632,nwg201,211113,11121830par2rnai,1.1791279636833495e-09,6.781266315950721e-06,4.2747616619334226e-06,8.527374528231862e-06,Uni,WT
223,223,"/Imaging/par2_nebd/211113_nwg201_11121830par2rnai_tom4,15,60/01",1636804741,nwg201,211113,11121830par2rnai,3.372226481360184e-09,3.0440506373732472e-05,2.3071424243395026e-05,4.511045979385176e-05,Uni,WT
224,224,"/Imaging/par2_nebd/211113_nwg201_11121830par2rnai_tom4,15,60/02",1636805193,nwg201,211113,11121830par2rnai,1.3876029272594525e-09,5.4559353097872e-06,2.4803576983861937e-06,8.387819648293148e-06,Uni,WT
225,225,"/Imaging/par2_nebd/211113_nwg201_11121830par2rnai_tom4,15,60/03",1636805282,nwg201,211113,11121830par2rnai,1.4694556746995857e-09,5.222780509315634e-06,2.133277105966573e-06,7.986245593486011e-06,Uni,WT
226,226,"/Imaging/par2_nebd/211113_nwg201_11121830par2rnai_tom4,15,60/04",1636806918,nwg201,211113,11121830par2rnai,1.7827920042435648e-09,7.268290365544479e-06,4.44267131181841e-06,1.0089263650621159e-05,Uni,WT
227,227,"/Imaging/par2_nebd/211113_nwg201_11121830par2rnai_tom4,15,60/05",1636807401,nwg201,211113,11121830par2rnai,2.0635443390637494e-09,9.137739670760054e-06,4.333465461642792e-06,1.3921392722770412e-05,Uni,WT
228,228,"/Imaging/par2_nebd/211113_nwg201_wt_tom4,15,60/00",1636809615,nwg201,211113,wt,1.1161406371845606e-08,0.00021451558670073287,0.00020165474154761574,0.00024921923811326154,Uni,WT
229,229,"/Imaging/par2_nebd/211113_nwg201_wt_tom4,15,60/01",1636809765,nwg201,211113,wt,1.0912528114019924e-08,0.000211455278492869,0.00018427898963604232,0.0002703769425599928,Uni,WT
230,230,"/Imaging/par2_nebd/211113_nwg201_wt_tom4,15,60/02",1636809832,nwg201,211113,wt,9.364341988081436e-09,0.0001935580825109036,0.00015252362242217375,0.00027127476161347607,Uni,WT
231,231,"/Imaging/par2_nebd/211113_nwg201_wt_tom4,15,60/03",1636810267,nwg201,211113,wt,9.388164147971447e-09,0.0001889665333343278,0.00016011627299653399,0.0002450275874624517,Uni,WT
232,232,"/Imaging/par2_nebd/211113_nwg201_wt_tom4,15,60/04",1636810424,nwg201,211113,wt,9.17843679300093e-09,0.00020210117709002607,0.00019318113675758072,0.00022841974361347402,Uni,WT
233,233,"/Imaging/par2_nebd/211113_nwg369_wt_tom4,15,60/00",1636811186,nwg369,211113,wt,1.5678601269364937e-08,0.00014810584710736377,0.00010320387558037086,0.00017599685619151397,Uni,L109R
234,234,"/Imaging/par2_nebd/211113_nwg369_wt_tom4,15,60/01",1636811521,nwg369,211113,wt,1.4974422304817625e-08,0.00015034347555408574,0.00010904047914948971,0.00018743884908603323,Uni,L109R
235,235,"/Imaging/par2_nebd/211113_nwg369_wt_tom4,15,60/02",1636812328,nwg369,211113,wt,1.928481250739554e-08,0.00019433415780276077,0.0001282494213605288,0.00019699806191309817,Uni,L109R
236,236,"/Imaging/par2_nebd/211117_nwg201_11161900par2_tom4,15,60/00",1637136572,nwg201,211117,11161900par2,3.5354739575275558e-09,4.2721644477296894e-05,2.639574608506914e-05,6.278816102058187e-05,Uni,WT
237,237,"/Imaging/par2_nebd/211117_nwg201_11161900par2_tom4,15,60/01",1637136903,nwg201,211117,11161900par2,2.4225550117917446e-09,1.4353513890773052e-05,8.475091906438609e-06,2.0591640521283836e-05,Uni,WT
238,238,"/Imaging/par2_nebd/211117_nwg201_11161900par2_tom4,15,60/02",1637137048,nwg201,211117,11161900par2,2.5522354218053934e-09,2.4122518657906632e-05,1.790962090992426e-05,2.6934944938480558e-05,Uni,WT
239,239,"/Imaging/par2_nebd/211117_nwg201_11161900par2_tom4,15,60/03",1637137150,nwg201,211117,11161900par2,2.830377602471112e-09,2.408717636049802e-05,1.706021673234167e-05,3.2884032683492135e-05,Uni,WT
240,240,"/Imaging/par2_nebd/211117_nwg201_11161900par2_tom4,15,60/04",1637137232,nwg201,211117,11161900par2,2.3678722907124636e-09,1.2591936676579643e-05,7.567773285009166e-06,1.667222721307229e-05,Uni,WT
241,241,"/Imaging/par2_nebd/211117_nwg369_11161900par2_tom4,15,60/00",1637137572,nwg369,211117,11161900par2,6.4851311565962396e-09,4.3840534745003764e-05,3.8336371565532174e-05,4.3543507592105256e-05,Uni,L109R
242,242,"/Imaging/par2_nebd/211117_nwg201_wt_tom4,15,60/00",1637146971,nwg201,211117,wt,1.2447532389236856e-08,0.00019967541618842244,0.00016993826447186372,0.00024736950603924344,Uni,WT
243,243,"/Imaging/par2_nebd/211117_nwg201_wt_tom4,15,60/01",1637147275,nwg201,211117,wt,8.648601490120382e-09,0.00021933558192543509,0.0001751191470280285,0.0002641133965698422,Uni,WT
244,244,"/Imaging/par2_nebd/211117_nwg369_wt_tom4,15,60/00",1637147895,nwg369,211117,wt,1.3736347659779891e-08,0.00012698835622096115,0.00011729403769784148,0.00012991082934444648,Uni,L109R
245,245,"/Imaging/par2_nebd/211117_nwg369_wt_tom4,15,60/01",1637148255,nwg369,211117,wt,1.2457255984437862e-08,0.00013253387701336823,0.00011180636355149699,0.0001289013525995308,Uni,L109R
246,246,"/Imaging/par2_nebd/211117_nwg369_wt_tom4,15,60/02",1637148797,nwg369,211117,wt,1.2505234064776759e-08,0.00012598750605113382,0.00010334544014715952,0.00013710651267388735,Uni,L109R
247,247,"/Imaging/par2_nebd/211117_nwg369_wt_tom4,15,60/03",1637149063,nwg369,211117,wt,1.3550685455917083e-08,0.00013907600817323555,0.00010607110946385163,0.0001568752961744279,Uni,L109R
248,248,"/Imaging/par2_nebd/211117_nwg201_11170730par2_tom4,15,60/00",1637155323,nwg201,211117,11170730par2,7.836227162238664e-09,0.00014268332794573475,0.0001070622748998311,0.00017653478614859232,Uni,WT
249,249,"/Imaging/par2_nebd/211117_nwg201_11170730par2_tom4,15,60/01",1637155529,nwg201,211117,11170730par2,7.977342479616186e-09,0.00015111340920175871,0.00014217830007239355,0.00018194348183388933,Uni,WT
250,250,"/Imaging/par2_nebd/211117_nwg201_11170730par2_tom4,15,60/02",1637155904,nwg201,211117,11170730par2,8.033874301845828e-09,0.000153744648093934,0.00011716970264300301,0.0002124982828420004,Uni,WT
251,251,"/Imaging/par2_nebd/211117_nwg201_11170730par2_tom4,15,60/03",1637156255,nwg201,211117,11170730par2,4.2405307348961046e-09,5.893645480526662e-05,4.573303378218675e-05,7.782496895762207e-05,Uni,WT
252,252,"/Imaging/par2_nebd/211117_nwg201_11170730par2_tom4,15,60/04",1637156424,nwg201,211117,11170730par2,8.071076200896858e-09,0.0001487326017517007,0.00012937367277317933,0.00018059752161896087,Uni,WT
253,253,"/Imaging/par2_nebd/211117_nwg201_11170730par2_tom4,15,60/05",1637156493,nwg201,211117,11170730par2,6.5546858422541796e-09,0.00013272341890012177,0.00012255782613039293,0.0001474103192648748,Uni,WT
254,254,"/Imaging/par2_nebd/211117_nwg201_11170730par2_tom4,15,60/06",1637156566,nwg201,211117,11170730par2,7.254015130572637e-09,0.00012206835903514433,0.00012341783830346363,0.000135096097281764,Uni,WT
255,255,"/Imaging/par2_nebd/211117_nwg201_11170730par2_tom4,15,60/07",1637156634,nwg201,211117,11170730par2,7.509080362001598e-09,0.000135006050113595,0.00012027568223900122,0.0001488982332185275,Uni,WT
